"District_Name","SubCounty","Parish","Villagecode","Communal_Resource_ID","C6EQ1","Other_C6EQ1","C6EQ2","C6EQ3","C6EQ4","C6EQ5","C6EQ6","C6EQ7A","C6EQ7B","C6EQ7C","C6EQ8A","C6EQ8B","C6EQ8C","C6EQ9A","C6EQ9B","C6EQ9C","C6EQ10","C6EQ11","C6EQ12","C6EQ13","C6EQ14","End_comm_resource","Survey_Visit","ComOrg_Response","Reason_Comm_Org_Not_Done"
110,110207,11020704,1102070403,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
110,110207,11020704,1102070403,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
110,110207,11020704,1102070403,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
110,110207,11020704,1102070403,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
110,110305,11030501,1103050102,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
110,110305,11030501,1103050102,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
110,110305,11030501,1103050102,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
110,110305,11030501,1103050102,104,1,,1,1,2,1,2,,,,4,,,96,96,96,2,2,,2,,,2,,
110,110305,11030501,1103050102,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
110,110306,11030601,1103060102,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
110,110306,11030601,1103060102,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
110,110306,11030601,1103060102,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
110,110306,11030601,1103060102,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
110,110306,11030601,1103060102,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111102,11110201,1111020105,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111102,11110201,1111020105,102,1,,1,1,2,1,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
111,111102,11110201,1111020105,103,1,,1,1,2,1,2,,,,4,,,1,96,96,2,2,,2,,,2,1,
111,111102,11110201,1111020105,104,1,,1,1,2,1,2,,,,4,,,1,96,96,2,2,,2,,,2,1,
111,111102,11110201,1111020105,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111202,11120204,1112020403,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111202,11120204,1112020403,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111202,11120204,1112020403,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111202,11120204,1112020403,104,1,,1,1,1,1,2,,,,96,96,96,1,96,96,2,2,,2,,,2,1,
111,111202,11120204,1112020403,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111202,11120206,1112020618,101,1,,1,1,2,1,2,,,,1,96,96,3,96,96,2,2,,2,,,2,1,
111,111202,11120206,1112020618,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111202,11120206,1112020618,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
111,111202,11120206,1112020618,104,1,,1,1,2,1,1,96,96,96,96,96,96,1,96,96,2,2,,2,,,2,1,
111,111202,11120206,1112020618,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112102,11210203,1121020302,101,1,,1,1,2,2,2,,,,96,96,96,1,96,96,2,2,,2,,,2,1,
112,112102,11210203,1121020302,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112102,11210203,1121020302,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112102,11210203,1121020302,104,1,,1,1,2,1,2,,,,4,,,1,96,96,2,2,,2,,,2,1,
112,112102,11210203,1121020302,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112104,11210402,1121040209,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112104,11210402,1121040209,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112104,11210402,1121040209,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112104,11210402,1121040209,104,1,,1,1,2,1,2,,,,4,,,96,96,96,2,2,,2,,,2,1,
112,112104,11210402,1121040209,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112203,11220301,1122030104,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112203,11220301,1122030104,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112203,11220301,1122030104,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112203,11220301,1122030104,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112203,11220301,1122030104,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112204,11220403,1122040303,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112204,11220403,1122040303,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112204,11220403,1122040303,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
112,112204,11220403,1122040303,104,1,,1,1,2,1,2,,,,96,96,,8,8,8,1,2,,2,,,2,1,
112,112204,11220403,1122040303,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310504,1131050402,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310504,1131050402,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310504,1131050402,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310504,1131050402,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310504,1131050402,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310505,1131050505,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310505,1131050505,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310505,1131050505,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113105,11310505,1131050505,104,1,,1,2,2,1,2,,,,4,,,1,8,8,3,2,,2,,,2,1,
113,113105,11310505,1131050505,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113111,11311102,1131110205,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113111,11311102,1131110205,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113111,11311102,1131110205,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113111,11311102,1131110205,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113111,11311102,1131110205,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113112,11311203,1131120307,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113112,11311203,1131120307,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113112,11311203,1131120307,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113112,11311203,1131120307,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113112,11311203,1131120307,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113113,11311302,1131130204,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113113,11311302,1131130204,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113113,11311302,1131130204,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113113,11311302,1131130204,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113113,11311302,1131130204,105,1,"Household Utensils",1,2,2,2,2,,,,2,96,96,1,3,96,3,2,,2,,,2,1,
113,113113,11311306,1131130602,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113113,11311306,1131130602,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113113,11311306,1131130602,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113113,11311306,1131130602,104,1,,1,1,2,1,2,,,,2,96,,1,96,96,2,1,2,1,1,,2,1,
113,113113,11311306,1131130602,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330301,1133030101,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,105,2,,,,,,,,,,,,,,,,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030109,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330301,1133030109,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330301,1133030109,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330301,1133030109,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330301,1133030109,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330305,1133030504,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330305,1133030504,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330305,1133030504,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330305,1133030504,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113303,11330305,1133030504,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113304,11330403,1133040308,101,2,,,,,,,,,,,,,,,,,,,,,,1,,
113,113304,11330403,1133040308,102,2,,,,,,,,,,,,,,,,,,,,,,1,,
113,113304,11330403,1133040308,103,2,,,,,,,,,,,,,,,,,,,,,,1,,
113,113304,11330403,1133040308,104,2,,,,,,,,,,,,,,,,,,,,,,1,,
113,113304,11330403,1133040308,105,2,,,,,,,,,,,,,,,,,,,,,,1,,
113,113306,11330606,1133060601,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113306,11330606,1133060601,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113306,11330606,1133060601,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113306,11330606,1133060601,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113306,11330606,1133060601,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113307,11330701,1133070102,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113307,11330701,1133070102,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113307,11330701,1133070102,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113307,11330701,1133070102,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
113,113307,11330701,1133070102,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115103,11510302,1151030204,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115103,11510302,1151030204,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115103,11510302,1151030204,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115103,11510302,1151030204,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115103,11510302,1151030204,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115104,11510403,1151040307,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115104,11510403,1151040307,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115104,11510403,1151040307,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115104,11510403,1151040307,104,1,,1,1,2,1,2,,,,4,,,1,96,96,2,2,,2,,,2,1,
115,115104,11510403,1151040307,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115202,11520209,1152020907,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115202,11520209,1152020907,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115202,11520209,1152020907,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115202,11520209,1152020907,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115202,11520209,1152020907,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115203,11520307,1152030702,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115203,11520307,1152030702,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115203,11520307,1152030702,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115203,11520307,1152030702,104,1,,1,1,1,1,2,,,,4,,,1,8,8,2,2,,2,,,2,1,
115,115203,11520307,1152030702,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115205,11520504,1152050405,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115205,11520504,1152050405,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115205,11520504,1152050405,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115205,11520504,1152050405,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115205,11520504,1152050405,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115207,11520703,1152070306,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115207,11520703,1152070306,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115207,11520703,1152070306,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115207,11520703,1152070306,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
115,115207,11520703,1152070306,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
116,116102,11610205,1161020501,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
116,116102,11610205,1161020501,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
116,116102,11610205,1161020501,103,1,,1,1,2,2,2,,,,96,96,96,1,96,96,2,2,,2,,,2,1,
116,116102,11610205,1161020501,104,1,,1,1,2,2,2,,,,96,96,96,1,96,96,2,2,,2,,,2,1,
116,116102,11610205,1161020501,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117103,11710308,1171030802,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117103,11710308,1171030802,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117103,11710308,1171030802,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117103,11710308,1171030802,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117103,11710308,1171030802,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117104,11710405,1171040504,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117104,11710405,1171040504,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117104,11710405,1171040504,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117104,11710405,1171040504,104,1,,2,1,2,2,1,2,96,,4,,,2,1,96,3,2,,2,,,2,1,
117,117104,11710405,1171040504,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117110,11711003,1171100309,101,2,,,,,,,,,,,,,,,,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,102,2,,,,,,,,,,,,,,,,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,103,2,,,,,,,,,,,,,,,,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,104,1,,1,1,2,1,2,,,,4,,,1,96,96,1,2,,2,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,105,2,,,,,,,,,,,,,,,,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100312,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117110,11711003,1171100312,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117110,11711003,1171100312,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
117,117110,11711003,1171100312,104,1,,1,1,2,1,2,,,,4,,,1,1,1,2,2,,2,,,2,1,
117,117110,11711003,1171100312,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
118,118101,11810104,1181010407,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
118,118101,11810104,1181010407,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
118,118101,11810104,1181010407,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
118,118101,11810104,1181010407,104,1,,1,1,2,1,2,,,,96,4,96,1,96,96,2,2,,2,,,2,1,
118,118101,11810104,1181010407,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
119,119103,11910303,1191030304,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
119,119103,11910303,1191030304,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
119,119103,11910303,1191030304,103,1,,1,1,2,1,2,,,,96,96,96,1,96,96,2,2,,2,,,2,1,
119,119103,11910303,1191030304,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
119,119103,11910303,1191030304,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
120,120105,12010502,1201050202,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
120,120105,12010502,1201050202,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
120,120105,12010502,1201050202,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
120,120105,12010502,1201050202,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
120,120105,12010502,1201050202,105,1,"Livestock project",1,2,2,2,2,,,,96,96,96,8,8,8,3,2,,2,,,2,1,
122,122102,12210206,1221020604,101,2,,,,,,,,,,,,,,,,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,102,2,,,,,,,,,,,,,,,,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,103,2,,,,,,,,,,,,,,,,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,104,2,,,,,,,,,,,,,,,,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,105,1,"Household Utencils",1,2,2,2,1,2,2,2,4,,,1,96,96,3,2,,2,,,2,3,"On Holiday"
122,122105,12210502,1221050203,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
122,122105,12210502,1221050203,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
122,122105,12210502,1221050203,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
122,122105,12210502,1221050203,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
122,122105,12210502,1221050203,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
122,122106,12210602,1221060206,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
122,122106,12210602,1221060206,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
122,122106,12210602,1221060206,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
122,122106,12210602,1221060206,104,1,,2,1,2,1,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
122,122106,12210602,1221060206,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
123,123108,12310803,1231080303,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
123,123108,12310803,1231080303,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
123,123108,12310803,1231080303,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
123,123108,12310803,1231080303,104,1,,1,1,2,1,2,,,,96,96,96,1,96,96,2,2,,2,,,2,1,
123,123108,12310803,1231080303,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124101,12410106,1241010603,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124101,12410106,1241010603,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124101,12410106,1241010603,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124101,12410106,1241010603,104,1,,1,1,2,1,2,,,,4,,,1,96,96,2,2,,2,,,2,1,
124,124101,12410106,1241010603,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124103,12410302,1241030216,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124103,12410302,1241030216,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124103,12410302,1241030216,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124103,12410302,1241030216,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124103,12410302,1241030216,105,1,"Plot of land",1,2,2,2,2,,,,96,96,96,8,8,8,3,2,,2,,,2,1,
124,124104,12410401,1241040102,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124104,12410401,1241040102,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124104,12410401,1241040102,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124104,12410401,1241040102,104,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124104,12410401,1241040102,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124107,12410701,1241070106,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124107,12410701,1241070106,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124107,12410701,1241070106,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124107,12410701,1241070106,104,1,,1,2,2,1,2,,,,96,96,96,3,96,96,2,2,,2,,,2,1,
124,124107,12410701,1241070106,105,1,"Primary School",1,1,2,2,2,,,,4,,,3,96,96,2,2,,2,,,2,1,
124,124108,12410802,1241080210,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124108,12410802,1241080210,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124108,12410802,1241080210,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
124,124108,12410802,1241080210,104,1,,1,1,1,1,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
124,124108,12410802,1241080210,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
201,201106,20110602,2011060205,101,2,,,,,,,,,,,,,,,,,,,,,,1,,
201,201106,20110602,2011060205,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
201,201106,20110602,2011060205,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
201,201106,20110602,2011060205,102,2,,,,,,,,,,,,,,,,,,,,,,1,,
201,201106,20110602,2011060205,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
201,201106,20110602,2011060205,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
201,201106,20110602,2011060205,103,2,,,,,,,,,,,,,,,,,,,,,,1,,
201,201106,20110602,2011060205,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
201,201106,20110602,2011060205,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
201,201106,20110602,2011060205,104,1,,2,1,1,1,2,,,,4,,,6,1,8,3,2,,2,,,1,,
201,201106,20110602,2011060205,104,1,,2,1,1,1,2,,,,4,,,6,1,8,3,2,,2,,,2,1,
201,201106,20110602,2011060205,104,1,,2,1,1,1,2,,,,4,,,6,1,8,3,2,,2,,,2,,
201,201106,20110602,2011060205,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
201,201106,20110602,2011060205,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
201,201106,20110602,2011060205,105,2,,,,,,,,,,,,,,,,,,,,,,1,,
201,201110,20111009,2011100902,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
201,201110,20111009,2011100902,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
201,201110,20111009,2011100902,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
201,201110,20111009,2011100902,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
201,201110,20111009,2011100902,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
203,203202,20320203,2032020304,101,2,,,,,,,,,,,,,,,,,,,,,,1,,
203,203202,20320203,2032020304,102,2,,,,,,,,,,,,,,,,,,,,,,1,,
203,203202,20320203,2032020304,103,2,,,,,,,,,,,,,,,,,,,,,,1,,
203,203202,20320203,2032020304,104,2,,,,,,,,,,,,,,,,,,,,,,1,,
203,203202,20320203,2032020304,105,2,,,,,,,,,,,,,,,,,,,,,,1,,
203,203301,20330101,2033010101,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
203,203301,20330101,2033010101,101,2,,,,,,,,,,,,,,,,,,,,,,2,1,
203,203301,20330101,2033010101,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
203,203301,20330101,2033010101,102,2,,,,,,,,,,,,,,,,,,,,,,2,1,
203,203301,20330101,2033010101,103,2,,,,,,,,,,,,,,,,,,,,,,2,1,
203,203301,20330101,2033010101,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
203,203301,20330101,2033010101,104,1,,1,2,2,2,2,,,,4,,,8,8,8,1,2,,2,,,2,,
203,203301,20330101,2033010101,104,1,,1,2,2,2,2,,,,4,,,8,8,8,1,2,,2,,,2,1,
203,203301,20330101,2033010101,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
203,203301,20330101,2033010101,105,2,,,,,,,,,,,,,,,,,,,,,,2,1,
203,203303,20330304,2033030403,101,1,,1,1,2,2,1,96,96,96,2,3,4,96,8,8,3,2,,2,,,2,,
203,203303,20330304,2033030403,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
203,203303,20330304,2033030403,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
203,203303,20330304,2033030403,104,1,,1,2,2,1,2,,,,4,,,1,96,8,3,2,,2,,,2,,
203,203303,20330304,2033030403,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204101,20410103,2041010302,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204101,20410103,2041010302,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204101,20410103,2041010302,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204101,20410103,2041010302,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204101,20410103,2041010302,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204102,20410204,2041020405,101,1,,2,1,2,2,2,,,,4,,,8,8,8,1,2,,2,,,2,,
204,204102,20410204,2041020405,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204102,20410204,2041020405,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204102,20410204,2041020405,104,1,,2,1,2,1,2,,,,4,,,8,8,8,1,2,,2,,,2,,
204,204102,20410204,2041020405,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204203,20420301,2042030105,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204203,20420301,2042030105,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204203,20420301,2042030105,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204203,20420301,2042030105,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204203,20420301,2042030105,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430101,2043010103,101,1,,2,1,2,1,2,,,,3,2,2,2,96,8,3,1,2,2,,,2,,
204,204301,20430101,2043010103,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430101,2043010103,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430101,2043010103,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430101,2043010103,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430102,2043010202,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430102,2043010202,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430102,2043010202,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430102,2043010202,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204301,20430102,2043010202,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204302,20430205,2043020514,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204302,20430205,2043020514,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204302,20430205,2043020514,103,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204302,20430205,2043020514,104,2,,,,,,,,,,,,,,,,,,,,,,2,,
204,204302,20430205,2043020514,105,2,,,,,,,,,,,,,,,,,,,,,,2,,
205,205104,20510401,2051040101,101,2,,,,,,,,,,,,,,,,,,,,,,2,,
205,205104,20510401,2051040101,102,2,,,,,,,,,,,,,,,,,,,,,,2,,
