"District_Name","SubCounty","Parish","Villagecode","Problems_ID","C3JQ49","C3JQ49_Other","C3JQ50","Education_Response","Reason_Edu_Not_Done"
102,102103,10210305,1021030509,3,4,,,3,"No Contact"
102,102103,10210305,1021030509,4,4,,,3,"No Contact"
102,102103,10210305,1021030509,5,4,,,3,"No Contact"
102,102103,10210305,1021030509,6,4,,,3,"No Contact"
102,102103,10210305,1021030509,7,4,,,3,"No Contact"
102,102103,10210305,1021030509,8,4,,,3,"No Contact"
102,102103,10210305,1021030509,9,4,,,3,"No Contact"
102,102103,10210305,1021030509,10,3,,3,3,"No Contact"
102,102103,10210305,1021030509,11,4,,,3,"No Contact"
102,102103,10210305,1021030509,12,4,,,3,"No Contact"
102,102103,10210305,1021030509,13,4,,,3,"No Contact"
102,102103,10210305,1021030509,14,2,,2,3,"No Contact"
102,102103,10210305,1021030509,15,1,"fencing the school",3,3,"No Contact"
102,102103,10210306,1021030606,1,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,2,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,3,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,4,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,5,3,,2,3,"school closed for holidays"
102,102103,10210306,1021030606,6,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,7,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,8,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,9,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,10,2,,1,3,"school closed for holidays"
102,102103,10210306,1021030606,11,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,12,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,13,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,14,4,,,3,"school closed for holidays"
102,102103,10210306,1021030606,15,1,"LIMITED SPACE",2,3,"school closed for holidays"
102,102103,10210308,1021030803,1,4,,,,
102,102103,10210308,1021030803,2,4,,,,
102,102103,10210308,1021030803,3,4,,,,
102,102103,10210308,1021030803,4,4,,,,
102,102103,10210308,1021030803,5,4,,,,
102,102103,10210308,1021030803,6,4,,,,
102,102103,10210308,1021030803,7,4,,,,
102,102103,10210308,1021030803,8,4,,,,
102,102103,10210308,1021030803,9,4,,,,
102,102103,10210308,1021030803,10,4,,,,
102,102103,10210308,1021030803,11,4,,,,
102,102103,10210308,1021030803,12,4,,,,
102,102103,10210308,1021030803,13,4,,,,
102,102103,10210308,1021030803,14,4,,,,
102,102103,10210308,1021030803,15,1,"LACK OF SPACE FOR EXPANSION",1,,
102,102103,10210309,1021030904,1,4,,,1,
102,102103,10210309,1021030904,1,4,,,1,
102,102103,10210309,1021030904,2,2,,1,1,
102,102103,10210309,1021030904,2,2,,1,1,
102,102103,10210309,1021030904,3,4,,,1,
102,102103,10210309,1021030904,3,4,,,1,
102,102103,10210309,1021030904,4,4,,,1,
102,102103,10210309,1021030904,4,4,,,1,
102,102103,10210309,1021030904,5,1,,3,1,
102,102103,10210309,1021030904,5,1,,3,1,
102,102103,10210309,1021030904,6,4,,,1,
102,102103,10210309,1021030904,6,4,,,1,
102,102103,10210309,1021030904,7,4,,,1,
102,102103,10210309,1021030904,7,4,,,1,
102,102103,10210309,1021030904,8,4,,,1,
102,102103,10210309,1021030904,8,4,,,1,
102,102103,10210309,1021030904,9,4,,,1,
102,102103,10210309,1021030904,9,4,,,1,
102,102103,10210309,1021030904,10,4,,,1,
102,102103,10210309,1021030904,10,4,,,1,
102,102103,10210309,1021030904,11,4,,,1,
102,102103,10210309,1021030904,11,4,,,1,
102,102103,10210309,1021030904,12,4,,,1,
102,102103,10210309,1021030904,12,4,,,1,
102,102103,10210309,1021030904,13,4,,,1,
102,102103,10210309,1021030904,13,4,,,1,
102,102103,10210309,1021030904,14,4,,,1,
102,102103,10210309,1021030904,14,4,,,1,
102,102103,10210309,1021030904,15,3,"School fees defaulting",3,1,
102,102103,10210309,1021030904,15,3,"School fees defaulting",3,1,
102,102103,10210312,1021031208,1,1,,1,2,
102,102103,10210312,1021031208,2,2,,3,2,
102,102103,10210312,1021031208,3,4,,,2,
102,102103,10210312,1021031208,4,4,,,2,
102,102103,10210312,1021031208,5,3,,1,2,
102,102103,10210312,1021031208,6,4,,,2,
102,102103,10210312,1021031208,7,4,,,2,
102,102103,10210312,1021031208,8,4,,,2,
102,102103,10210312,1021031208,9,4,,,2,
102,102103,10210312,1021031208,10,4,,,2,
102,102103,10210312,1021031208,11,4,,,2,
102,102103,10210312,1021031208,12,4,,,2,
102,102103,10210312,1021031208,13,4,,,2,
102,102103,10210312,1021031208,14,4,,,2,
102,102103,10210312,1021031208,15,4,,,2,
102,102104,10210401,1021040102,1,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,2,1,,2,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,3,3,,2,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,4,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,5,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,6,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,7,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,8,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,9,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,10,2,,2,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,11,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,12,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,13,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,14,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210401,1021040102,15,4,,,3,"THE SCHOOL WAS STILL CLOSED FOR HOLIDAYS"
102,102104,10210402,1021040203,1,,,,3,
102,102104,10210402,1021040203,2,,,,3,
102,102104,10210402,1021040203,3,,,,3,
102,102104,10210402,1021040203,4,,,,3,
102,102104,10210402,1021040203,5,,,,3,
102,102104,10210402,1021040203,6,,,,3,
102,102104,10210402,1021040203,7,,,,3,
102,102104,10210402,1021040203,8,,,,3,
102,102104,10210402,1021040203,9,,,,3,
102,102104,10210402,1021040203,10,,,,3,
102,102104,10210402,1021040203,11,,,,3,
102,102104,10210402,1021040203,12,,,,3,
102,102104,10210402,1021040203,13,,,,3,
102,102104,10210402,1021040203,14,,,,3,
102,102104,10210402,1021040203,15,,,,3,
102,102104,10210410,1021041002,1,4,,,2,
102,102104,10210410,1021041002,2,1,,2,2,
102,102104,10210410,1021041002,3,3,,2,2,
102,102104,10210410,1021041002,4,4,,,2,
102,102104,10210410,1021041002,5,4,,,2,
102,102104,10210410,1021041002,6,4,,,2,
102,102104,10210410,1021041002,7,4,,,2,
102,102104,10210410,1021041002,8,4,,,2,
102,102104,10210410,1021041002,9,4,,,2,
102,102104,10210410,1021041002,10,2,,3,2,
102,102104,10210410,1021041002,11,4,,,2,
102,102104,10210410,1021041002,12,4,,,2,
102,102104,10210410,1021041002,13,4,,,2,
102,102104,10210410,1021041002,14,4,,,2,
102,102104,10210410,1021041002,15,4,,,2,
102,102104,10210411,1021041118,1,,,,,
102,102104,10210411,1021041118,2,,,,,
102,102104,10210411,1021041118,3,,,,,
102,102104,10210411,1021041118,4,,,,,
102,102104,10210411,1021041118,5,,,,,
102,102104,10210411,1021041118,6,,,,,
102,102104,10210411,1021041118,7,,,,,
102,102104,10210411,1021041118,8,,,,,
102,102104,10210411,1021041118,9,,,,,
102,102104,10210411,1021041118,10,,,,,
102,102104,10210411,1021041118,11,,,,,
102,102104,10210411,1021041118,12,,,,,
102,102104,10210411,1021041118,13,,,,,
102,102104,10210411,1021041118,14,,,,,
102,102104,10210411,1021041118,15,,,,,
102,102104,10210417,1021041701,1,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,2,1,,2,3,"no one was present at school"
102,102104,10210417,1021041701,3,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,4,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,5,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,6,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,7,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,8,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,9,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,10,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,11,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,12,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,13,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,14,4,,,3,"no one was present at school"
102,102104,10210417,1021041701,15,2,"FOOTBALL PITCH. LIMITED SPACE",2,3,"no one was present at school"
102,102104,10210419,1021041903,1,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,2,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,3,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,4,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,5,2,,2,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,6,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,7,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,8,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,9,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,10,3,,2,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,11,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,12,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,13,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,14,4,,,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102104,10210419,1021041903,15,1,"POOR CONDITION OF THE CLASS ROOMS OF CLAS",3,3,"SCHOOL CLOSED FOR HOLIDAY"
102,102105,10210501,1021050106,1,4,,,1,
102,102105,10210501,1021050106,2,2,,2,1,
102,102105,10210501,1021050106,3,3,,3,1,
102,102105,10210501,1021050106,4,4,,,1,
102,102105,10210501,1021050106,5,4,,,1,
102,102105,10210501,1021050106,6,4,,,1,
102,102105,10210501,1021050106,7,4,,,1,
102,102105,10210501,1021050106,8,4,,,1,
102,102105,10210501,1021050106,9,4,,,1,
102,102105,10210501,1021050106,10,4,,,1,
102,102105,10210501,1021050106,11,4,,,1,
102,102105,10210501,1021050106,12,4,,,1,
102,102105,10210501,1021050106,13,1,,2,1,
102,102105,10210501,1021050106,14,4,,,1,
102,102105,10210501,1021050106,15,4,,,1,
102,102105,10210503,1021050307,1,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,2,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,3,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,4,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,5,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,6,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,7,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,8,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,9,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
102,102105,10210503,1021050307,10,,,,3,"CALL BACK. PERSON RESPONSIBLE NOT AROUND EVEN ON VISIT 2 ITS STILL AN APPOINTMENT BUT THEY ARE JUST TOSSING ME AROUND"
