"District_Name","SubCounty","Parish","Villagecode","Infrastructure_ID","C5AQ5","C5AQ5_1","C5AQ6","C5AQ7","C5AQ8","C5AQ9","Survey_Visit","Infrastructure_Response","Reason_Road_Inf_Not_Done"
226,226101,22610101,2261010102,5,1,1,130,2,3,3,2,1,
226,226103,22610302,2261030205,1,,,,,,,2,1,
226,226103,22610302,2261030205,2,,,,,,,2,1,
226,226103,22610302,2261030205,3,,,,,,,2,1,
226,226103,22610302,2261030205,4,,,,,,,2,1,
226,226103,22610302,2261030205,5,,,,,,,2,1,
226,226103,22610303,2261030301,1,,,,,,,2,,
226,226103,22610303,2261030301,2,,,,,,,2,,
226,226103,22610303,2261030301,3,,,,,,,2,,
226,226103,22610303,2261030301,4,,,,,,,2,,
226,226103,22610303,2261030301,5,,,,,,,2,,
226,226104,22610405,2261040510,1,2,,,,,,2,1,
226,226104,22610405,2261040510,2,1,1,35,2,3,96,2,1,
226,226104,22610405,2261040510,3,1,1,39,2,2,,2,1,
226,226104,22610405,2261040510,4,1,1,96.5,2,3,3,2,1,
226,226104,22610405,2261040510,5,1,1,73,2,3,3,2,1,
228,228102,22810203,2281020304,1,2,,,,,,2,1,
228,228102,22810203,2281020304,2,1,1,4.5,2,3,1,2,1,
228,228102,22810203,2281020304,3,1,1,11.5,2,3,1,2,1,
228,228102,22810203,2281020304,4,1,1,11.5,2,3,1,2,1,
228,228102,22810203,2281020304,5,1,1,25,2,2,,2,1,
230,230107,23010709,2301070905,1,,,,,,,1,,
230,230107,23010709,2301070905,2,,,,,,,1,,
230,230107,23010709,2301070905,3,,,,,,,1,,
230,230107,23010709,2301070905,4,,,,,,,1,,
230,230107,23010709,2301070905,5,,,,,,,1,,
232,232101,23210104,2321010406,1,2,,,,,,2,1,
232,232101,23210104,2321010406,2,1,1,85,2,2,,2,1,
232,232101,23210104,2321010406,3,1,1,44,1,2,,2,1,
232,232101,23210104,2321010406,4,1,1,81.3000030517578,1,2,,2,1,
232,232101,23210104,2321010406,5,1,1,64,2,1,,2,1,
232,232203,23220304,2322030405,1,2,,,,,,2,1,
232,232203,23220304,2322030405,2,1,6,12,2,3,2,2,1,
232,232203,23220304,2322030405,3,1,6,6.5,2,2,,2,1,
232,232203,23220304,2322030405,4,1,6,238.699996948242,1,3,2,2,1,
232,232203,23220304,2322030405,5,1,6,1,2,2,,2,1,
302,302101,30210102,3021010215,1,2,,,,,,2,1,
302,302101,30210102,3021010215,2,1,1,20,2,3,3,2,1,
302,302101,30210102,3021010215,3,1,1,30,2,2,,2,1,
302,302101,30210102,3021010215,4,1,6,110,2,3,3,2,1,
302,302101,30210102,3021010215,5,1,1,150,2,2,,2,1,
302,302201,30220105,3022010508,1,,,,,,,1,3,"no  officials  in the sub-county during the two visits made."
302,302201,30220105,3022010508,2,,,,,,,1,3,"no  officials  in the sub-county during the two visits made."
302,302201,30220105,3022010508,3,,,,,,,1,3,"no  officials  in the sub-county during the two visits made."
302,302201,30220105,3022010508,4,,,,,,,1,3,"no  officials  in the sub-county during the two visits made."
302,302201,30220105,3022010508,5,,,,,,,1,3,"no  officials  in the sub-county during the two visits made."
302,302201,30220107,3022010708,1,2,,,,,,1,1,
302,302201,30220107,3022010708,2,1,6,30,1,2,,1,1,
302,302201,30220107,3022010708,3,1,6,125,1,3,3,1,1,
302,302201,30220107,3022010708,4,1,6,56,1,3,1,1,1,
302,302201,30220107,3022010708,5,1,1,150,2,3,4,1,1,
302,302203,30220302,3022030205,1,1,1,2.59999990463257,1,2,,2,2,
302,302203,30220302,3022030205,2,1,1,7.19999980926514,2,2,,2,2,
302,302203,30220302,3022030205,3,1,1,30,2,2,,2,2,
302,302203,30220302,3022030205,4,2,,,,,,2,2,
302,302203,30220302,3022030205,5,1,1,30,2,3,1,2,2,
302,302204,30220405,3022040505,1,2,,,,,,2,2,
302,302204,30220405,3022040505,2,1,1,46.4000015258789,2,2,,2,2,
302,302204,30220405,3022040505,3,1,6,30,2,3,3,2,2,
302,302204,30220405,3022040505,4,1,1,108,2,3,3,2,2,
302,302204,30220405,3022040505,5,1,1,200,2,2,,2,2,
302,302205,30220505,3022050502,1,,,,,,,1,,
302,302205,30220505,3022050502,2,,,,,,,1,,
302,302205,30220505,3022050502,3,,,,,,,1,,
302,302205,30220505,3022050502,4,,,,,,,1,,
302,302205,30220505,3022050502,5,,,,,,,1,,
303,303201,30320102,3032010205,1,2,,,,,,2,1,
303,303201,30320102,3032010205,2,1,1,24,2,2,,2,1,
303,303201,30320102,3032010205,3,1,1,10,2,3,3,2,1,
303,303201,30320102,3032010205,4,1,1,42,2,3,1,2,1,
303,303201,30320102,3032010205,5,1,1,22,2,2,,2,1,
303,303202,30320207,3032020706,1,1,1,4,2,1,,2,1,
303,303202,30320207,3032020706,2,2,,,,,,2,1,
303,303202,30320207,3032020706,3,1,1,22,2,3,1,2,1,
303,303202,30320207,3032020706,4,1,1,36.5,2,3,3,2,1,
303,303202,30320207,3032020706,5,1,1,17,2,2,,2,1,
303,303204,30320405,3032040506,1,1,1,2,2,1,,2,2,
303,303204,30320405,3032040506,2,1,1,1,2,2,,2,2,
303,303204,30320405,3032040506,3,1,1,11,2,3,3,2,2,
303,303204,30320405,3032040506,4,1,1,49.5,2,3,3,2,2,
303,303204,30320405,3032040506,5,1,1,28,2,2,,2,2,
303,303402,30340204,3034020408,1,2,,,,,,2,1,
303,303402,30340204,3034020408,2,1,1,17,2,3,3,2,1,
303,303402,30340204,3034020408,3,1,1,12,1,2,,2,1,
303,303402,30340204,3034020408,4,1,1,76.5,1,2,,2,1,
303,303402,30340204,3034020408,5,1,1,29,2,1,,2,1,
303,303404,30340401,3034040102,1,2,,,,,,2,2,
303,303404,30340401,3034040102,2,1,1,28,2,2,,2,2,
303,303404,30340401,3034040102,3,1,1,4,2,2,,2,2,
303,303404,30340401,3034040102,4,1,1,62,1,2,,2,2,
303,303404,30340401,3034040102,5,1,1,60,2,2,,2,2,
303,303404,30340403,3034040304,1,2,,,,,,2,3,"SCHOOL CLOSED FOR HOLIDAYS AND NO PERSON AVAILABLE TO GET IMFORMATION FROM"
303,303404,30340403,3034040304,2,1,1,28,2,2,,2,3,"SCHOOL CLOSED FOR HOLIDAYS AND NO PERSON AVAILABLE TO GET IMFORMATION FROM"
303,303404,30340403,3034040304,3,1,1,4,2,2,,2,3,"SCHOOL CLOSED FOR HOLIDAYS AND NO PERSON AVAILABLE TO GET IMFORMATION FROM"
303,303404,30340403,3034040304,4,1,1,62,1,2,,2,3,"SCHOOL CLOSED FOR HOLIDAYS AND NO PERSON AVAILABLE TO GET IMFORMATION FROM"
303,303404,30340403,3034040304,5,1,1,60,2,2,,2,3,"SCHOOL CLOSED FOR HOLIDAYS AND NO PERSON AVAILABLE TO GET IMFORMATION FROM"
303,303405,30340507,3034050711,1,2,,,,,,2,1,
303,303405,30340507,3034050711,2,1,1,11,2,2,,2,1,
303,303405,30340507,3034050711,3,1,1,48,2,3,3,2,1,
303,303405,30340507,3034050711,4,1,1,67.6999969482422,1,2,,2,1,
303,303405,30340507,3034050711,5,1,1,23,2,1,,2,1,
303,303503,30350304,3035030411,1,2,,,,,,2,1,
303,303503,30350304,3035030411,2,1,1,12,2,2,,2,1,
303,303503,30350304,3035030411,3,1,1,38,2,2,,2,1,
303,303503,30350304,3035030411,4,1,1,27,1,2,,2,1,
303,303503,30350304,3035030411,5,1,1,20,2,2,,2,1,
303,303504,30350402,3035040205,1,1,1,5,2,1,,2,1,
303,303504,30350402,3035040205,2,1,1,13.5,2,2,,2,1,
303,303504,30350402,3035040205,3,1,1,24,1,2,,2,1,
303,303504,30350402,3035040205,4,1,1,21.3799991607666,1,2,,2,1,
303,303504,30350402,3035040205,5,1,1,27,2,2,,2,1,
304,304102,30410201,3041020101,1,2,,,,,,2,2,
304,304102,30410201,3041020101,2,1,1,9,2,3,1,2,2,
304,304102,30410201,3041020101,3,1,1,31,2,2,,2,2,
304,304102,30410201,3041020101,4,1,1,103,2,3,3,2,2,
304,304102,30410201,3041020101,5,1,2,43,2,2,,2,2,
304,304204,30420401,3042040105,1,1,3,2.29999995231628,2,2,,1,1,
304,304204,30420401,3042040105,2,1,3,5.5,2,2,,1,1,
304,304204,30420401,3042040105,3,2,,,,,,1,1,
304,304204,30420401,3042040105,4,2,,,,,,1,1,
304,304204,30420401,3042040105,5,1,3,17,2,1,,1,1,
304,304204,30420402,3042040201,1,1,3,2.29999995231628,2,2,,2,,
304,304204,30420402,3042040201,2,1,3,5.5,2,2,,2,,
304,304204,30420402,3042040201,3,2,,,,,,2,,
304,304204,30420402,3042040201,4,2,,,,,,2,,
304,304204,30420402,3042040201,5,1,3,17,2,1,,2,,
304,304301,30430104,3043010404,1,1,1,10,2,3,3,2,2,
304,304301,30430104,3043010404,2,1,1,6,2,2,,2,2,
304,304301,30430104,3043010404,3,1,1,49,2,3,3,2,2,
304,304301,30430104,3043010404,4,1,1,123.599998474121,1,3,3,2,2,
304,304301,30430104,3043010404,5,1,1,58,2,2,,2,2,
305,305102,30510208,3051020803,1,1,1,1.39999997615814,1,3,96,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,2,1,1,16.0300006866455,1,2,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,3,1,1,58.439998626709,1,2,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,4,2,,,,,,2,3,"holidays  and no respondent wasn't available."
305,305102,30510208,3051020803,5,1,1,81,2,3,96,2,3,"holidays  and no respondent wasn't available."
306,306102,30610203,3061020306,1,2,,,,,,2,1,
306,306102,30610203,3061020306,2,1,1,35,1,2,,2,1,
306,306102,30610203,3061020306,3,1,1,13,1,1,,2,1,
306,306102,30610203,3061020306,4,1,1,18,1,2,,2,1,
306,306102,30610203,3061020306,5,1,1,13,1,1,,2,1,
306,306103,30610301,3061030101,1,2,,,,,,2,,
306,306103,30610301,3061030101,1,2,,,,,,1,1,
306,306103,30610301,3061030101,2,1,1,9,1,2,,1,1,
306,306103,30610301,3061030101,2,1,1,9,1,2,,2,,
306,306103,30610301,3061030101,3,1,1,30,1,2,,1,1,
306,306103,30610301,3061030101,3,1,1,30,1,2,,2,,
306,306103,30610301,3061030101,4,2,,,,,,2,,
306,306103,30610301,3061030101,4,2,,,,,,1,1,
306,306103,30610301,3061030101,5,1,1,40,2,2,,1,1,
306,306103,30610301,3061030101,5,1,1,40,2,2,,2,,
306,306106,30610601,3061060103,1,2,,,,,,2,1,
306,306106,30610601,3061060103,2,1,1,25,2,2,,2,1,
306,306106,30610601,3061060103,3,1,1,26.2999992370605,1,2,,2,1,
306,306106,30610601,3061060103,4,1,1,14,1,2,,2,1,
306,306106,30610601,3061060103,5,1,1,15,1,2,,2,1,
307,307108,30710802,3071080206,1,1,1,7,2,1,,2,2,
307,307108,30710802,3071080206,2,1,1,12,2,2,,2,2,
307,307108,30710802,3071080206,3,1,1,30,2,3,3,2,2,
307,307108,30710802,3071080206,4,1,1,214,1,3,3,2,2,
307,307108,30710802,3071080206,5,1,1,23,2,3,3,2,2,
307,307108,30710803,3071080301,1,1,1,7,2,1,,2,2,
307,307108,30710803,3071080301,2,1,1,12,2,2,,2,2,
307,307108,30710803,3071080301,3,1,1,30,2,3,3,2,2,
307,307108,30710803,3071080301,4,1,1,214,1,3,3,2,2,
307,307108,30710803,3071080301,5,1,1,23,2,3,3,2,2,
307,307202,30720203,3072020302,1,1,1,3.95000004768372,2,2,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,2,1,1,7.55000019073486,2,2,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,3,1,1,42,2,2,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,4,2,,,,,,2,3,"Done complete visit 1"
307,307202,30720203,3072020302,5,1,1,57,2,2,,2,3,"Done complete visit 1"
308,308102,30810206,3081020606,1,2,,,,,,2,1,
308,308102,30810206,3081020606,2,1,1,8,2,1,,2,1,
308,308102,30810206,3081020606,3,1,1,33,1,2,,2,1,
308,308102,30810206,3081020606,4,1,1,32,1,2,,2,1,
308,308102,30810206,3081020606,5,1,1,21,1,2,,2,1,
309,309102,30910205,3091020502,1,2,,,,,,2,2,
309,309102,30910205,3091020502,2,1,1,30,2,1,,2,2,
309,309102,30910205,3091020502,3,1,1,16,2,2,,2,2,
309,309102,30910205,3091020502,4,1,1,88.5,2,2,,2,2,
309,309102,30910205,3091020502,5,1,1,16,2,2,,2,2,
309,309103,30910305,3091030501,1,2,,,,,,2,1,
309,309103,30910305,3091030501,2,1,1,27,2,1,,2,1,
309,309103,30910305,3091030501,3,1,1,42,2,3,1,2,1,
309,309103,30910305,3091030501,4,1,1,55.5999984741211,2,3,1,2,1,
309,309103,30910305,3091030501,5,1,1,85,2,2,,2,1,
309,309204,30920406,3092040606,1,2,,,,,,2,1,
309,309204,30920406,3092040606,2,1,1,8,2,2,,2,1,
309,309204,30920406,3092040606,3,1,1,52,2,3,1,2,1,
309,309204,30920406,3092040606,4,1,1,127,2,2,,2,1,
309,309204,30920406,3092040606,5,1,1,64,2,2,,2,1,
310,310102,31010202,3101020203,1,1,1,3,2,1,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,2,1,1,20,2,2,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,3,1,1,18,2,3,3,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,4,1,1,77.5,1,3,3,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310102,31010202,3101020203,5,1,1,23,2,2,,2,3,"school closed for holidays and the responsible people do not stay in the quarters"
310,310206,31020603,3102060309,1,1,1,2,2,1,,2,,
310,310206,31020603,3102060309,2,1,1,5,2,2,,2,,
310,310206,31020603,3102060309,3,1,1,31,2,3,3,2,,
310,310206,31020603,3102060309,4,1,1,76,1,3,1,2,,
310,310206,31020603,3102060309,5,1,1,7,2,2,,2,,
310,310206,31020604,3102060408,1,1,1,2,2,1,,2,2,
310,310206,31020604,3102060408,2,1,1,5,2,2,,2,2,
310,310206,31020604,3102060408,3,1,1,31,2,3,3,2,2,
310,310206,31020604,3102060408,4,1,1,76,1,2,,2,2,
310,310206,31020604,3102060408,5,1,1,7,2,2,,2,2,
310,310207,31020706,3102070603,1,1,1,9.69999980926514,1,1,,2,2,
310,310207,31020706,3102070603,2,1,1,6.5,1,3,1,2,2,
310,310207,31020706,3102070603,3,1,1,17.1499996185303,1,2,,2,2,
310,310207,31020706,3102070603,4,1,1,95.0699996948242,1,2,,2,2,
310,310207,31020706,3102070603,5,1,1,75,2,2,,2,2,
311,311103,31110302,3111030202,1,2,,,,,,1,1,
311,311103,31110302,3111030202,1,2,,,,,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,2,1,1,6,1,2,,1,1,
311,311103,31110302,3111030202,2,1,1,6,1,2,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,3,1,1,29,2,2,,1,1,
311,311103,31110302,3111030202,3,1,1,29,2,2,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,4,2,,,,,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311103,31110302,3111030202,4,2,,,,,,1,1,
311,311103,31110302,3111030202,5,1,1,7,1,2,,1,1,
311,311103,31110302,3111030202,5,1,1,7,1,2,,2,3,"The school was closed for holidays and there was no one at school at the time of visit"
311,311302,31130201,3113020101,1,2,,,,,,2,1,
311,311302,31130201,3113020101,2,1,1,70,1,1,,2,1,
311,311302,31130201,3113020101,3,1,1,47,1,2,,2,1,
311,311302,31130201,3113020101,4,1,1,6.5,1,1,,2,1,
311,311302,31130201,3113020101,5,2,,,,,,2,1,
312,312105,31210502,3121050202,1,2,,,,,,2,2,
312,312105,31210502,3121050202,2,1,1,12,2,3,1,2,2,
312,312105,31210502,3121050202,3,1,1,51.2000007629395,2,3,2,2,2,
312,312105,31210502,3121050202,4,1,6,40.0999984741211,2,3,1,2,2,
312,312105,31210502,3121050202,5,1,6,31,2,3,3,2,2,
313,313102,31310205,3131020505,1,2,,,,,,2,1,
313,313102,31310205,3131020505,2,1,1,10,1,1,,2,1,
313,313102,31310205,3131020505,3,1,1,22,1,1,,2,1,
313,313102,31310205,3131020505,4,1,1,37,1,2,,2,1,
313,313102,31310205,3131020505,5,1,1,17,2,2,,2,1,
313,313104,31310403,3131040312,1,2,,,,,,2,1,
313,313104,31310403,3131040312,2,1,1,41,1,3,3,2,1,
313,313104,31310403,3131040312,3,1,1,36.5999984741211,1,2,,2,1,
313,313104,31310403,3131040312,4,1,1,193.5,1,2,,2,1,
313,313104,31310403,3131040312,5,1,1,69,2,2,,2,1,
314,314103,31410304,3141030403,1,2,,,,,,2,1,
314,314103,31410304,3141030403,2,1,1,12,2,1,,2,1,
314,314103,31410304,3141030403,3,1,1,42,1,2,,2,1,
314,314103,31410304,3141030403,4,1,1,58,1,3,96,2,1,
314,314103,31410304,3141030403,5,1,1,51,2,2,,2,1,
317,317101,31710101,3171010102,1,2,,,,,,2,2,
317,317101,31710101,3171010102,2,1,6,6,2,3,3,2,2,
317,317101,31710101,3171010102,3,1,1,27.7000007629395,2,3,3,2,2,
317,317101,31710101,3171010102,4,1,6,34,1,3,3,2,2,
317,317101,31710101,3171010102,5,1,6,18,2,3,3,2,2,
317,317102,31710202,3171020201,1,1,1,7,2,1,,2,2,
317,317102,31710202,3171020201,2,1,6,7,2,3,3,2,2,
317,317102,31710202,3171020201,3,1,1,44,2,3,1,2,2,
317,317102,31710202,3171020201,4,1,1,143.5,2,2,,2,2,
317,317102,31710202,3171020201,5,1,1,130,2,3,1,2,2,
317,317106,31710605,3171060512,1,1,1,10,2,1,,2,2,
317,317106,31710605,3171060512,2,1,1,26,2,2,,2,2,
317,317106,31710605,3171060512,3,1,1,113.400001525879,1,2,,2,2,
317,317106,31710605,3171060512,4,1,5,130,2,3,3,2,2,
317,317106,31710605,3171060512,5,1,1,20,2,2,,2,2,
318,318103,31810302,3181030204,1,2,,,,,,1,1,
318,318103,31810302,3181030204,1,2,,,,,,2,,
318,318103,31810302,3181030204,2,1,1,4,2,2,,2,,
318,318103,31810302,3181030204,2,1,1,4,2,2,,1,1,
318,318103,31810302,3181030204,3,1,1,4.5,2,2,,2,,
318,318103,31810302,3181030204,3,1,1,4.5,2,2,,1,1,
318,318103,31810302,3181030204,4,1,1,116,1,2,,2,,
318,318103,31810302,3181030204,4,1,1,116,1,2,,1,1,
318,318103,31810302,3181030204,5,1,1,6,2,2,,2,,
318,318103,31810302,3181030204,5,1,1,6,2,2,,1,1,
318,318107,31810705,3181070501,1,2,,,,,,2,1,
318,318107,31810705,3181070501,2,1,1,20,1,1,,2,1,
318,318107,31810705,3181070501,3,1,2,15,1,2,,2,1,
318,318107,31810705,3181070501,4,1,1,13,1,2,,2,1,
318,318107,31810705,3181070501,5,1,1,4,1,1,,2,1,
318,318114,31811402,3181140207,1,2,,,,,,2,1,
318,318114,31811402,3181140207,2,1,1,,,2,,2,1,
318,318114,31811402,3181140207,3,1,1,,,2,,2,1,
318,318114,31811402,3181140207,4,1,1,6,2,2,,2,1,
318,318114,31811402,3181140207,5,1,1,,,2,,2,1,
319,319103,31910303,3191030304,1,2,,,,,,2,1,
319,319103,31910303,3191030304,2,1,1,5.5,1,1,,2,1,
319,319103,31910303,3191030304,3,2,,,,,,2,1,
319,319103,31910303,3191030304,4,1,1,32.75,1,2,,2,1,
319,319103,31910303,3191030304,5,1,1,100,1,2,,2,1,
319,319105,31910508,3191050803,1,2,,,,,,2,2,
319,319105,31910508,3191050803,2,2,,,,,,2,2,
319,319105,31910508,3191050803,3,1,1,48,2,2,,2,2,
319,319105,31910508,3191050803,4,1,1,87.0999984741211,1,2,,2,2,
319,319105,31910508,3191050803,5,1,1,33,2,2,,2,2,
319,319107,31910702,3191070202,1,2,,,,,,2,1,
319,319107,31910702,3191070202,2,1,1,22,2,2,,2,1,
319,319107,31910702,3191070202,3,1,1,40,2,2,,2,1,
319,319107,31910702,3191070202,4,1,1,101.5,2,3,3,2,1,
319,319107,31910702,3191070202,5,1,1,8,2,1,,2,1,
320,320103,32010303,3201030323,1,1,1,7,2,1,,2,1,
320,320103,32010303,3201030323,2,1,1,4,2,2,,2,1,
320,320103,32010303,3201030323,3,1,1,9,1,2,,2,1,
320,320103,32010303,3201030323,4,1,1,24,1,2,,2,1,
320,320103,32010303,3201030323,5,1,1,14,2,2,,2,1,
320,320108,32010808,3201080801,1,2,,,,,,2,1,
320,320108,32010808,3201080801,2,1,1,5,2,2,,2,1,
320,320108,32010808,3201080801,3,1,1,62,2,2,,2,1,
320,320108,32010808,3201080801,4,1,1,46,2,3,3,2,1,
320,320108,32010808,3201080801,5,1,1,22,2,2,,2,1,
321,321103,32110304,3211030405,1,2,,,,,,2,2,
321,321103,32110304,3211030405,2,1,1,38,2,3,3,2,2,
321,321103,32110304,3211030405,3,1,6,52,2,2,,2,2,
321,321103,32110304,3211030405,4,1,6,95,2,3,3,2,2,
321,321103,32110304,3211030405,5,1,6,87,2,3,3,2,2,
321,321105,32110505,3211050502,1,2,,,,,,2,2,
321,321105,32110505,3211050502,2,1,1,24,2,2,,2,2,
321,321105,32110505,3211050502,3,1,6,71.0999984741211,2,2,,2,2,
321,321105,32110505,3211050502,4,1,6,95,2,3,3,2,2,
321,321105,32110505,3211050502,5,1,1,80,2,2,,2,2,
321,321106,32110601,3211060105,1,1,6,16,1,2,,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,2,2,,,,,,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,3,1,1,108,2,3,3,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,4,1,1,246,2,3,3,2,3,"Had already been done during first visit."
321,321106,32110601,3211060105,5,1,1,40,2,3,3,2,3,"Had already been done during first visit."
321,321107,32110706,3211070617,1,1,1,20,2,2,,2,,
321,321107,32110706,3211070617,2,1,1,10,2,2,,2,,
321,321107,32110706,3211070617,3,1,6,78,2,3,3,2,,
321,321107,32110706,3211070617,4,1,6,188,2,3,3,2,,
321,321107,32110706,3211070617,5,1,1,160,2,3,3,2,,
322,322108,32210802,3221080206,1,2,,,,,,2,1,
322,322108,32210802,3221080206,2,1,1,9.60000038146973,2,3,3,2,1,
322,322108,32210802,3221080206,3,1,6,10,2,2,,2,1,
322,322108,32210802,3221080206,4,1,1,48,2,3,3,2,1,
322,322108,32210802,3221080206,5,1,1,12,2,3,3,2,1,
322,322111,32211104,3221110412,1,2,,,,,,2,3,"Completed during first visit"
322,322111,32211104,3221110412,2,1,1,6,2,3,2,2,3,"Completed during first visit"
322,322111,32211104,3221110412,3,1,1,40,2,2,,2,3,"Completed during first visit"
322,322111,32211104,3221110412,4,1,1,34,2,2,,2,3,"Completed during first visit"
322,322111,32211104,3221110412,5,1,1,11,2,3,3,2,3,"Completed during first visit"
323,323104,32310403,3231040301,1,,,,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,2,,,,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,3,,,,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,4,,,,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323104,32310403,3231040301,5,,,,,,,1,3,"TOWN  ENGINEER  WAS IN KAMPALA  FOR  HIS  EXAMS."
323,323106,32310604,3231060409,1,2,,,,,,2,2,
323,323106,32310604,3231060409,2,1,1,22,2,3,3,2,2,
323,323106,32310604,3231060409,3,1,1,25,2,1,,2,2,
323,323106,32310604,3231060409,4,1,1,117,2,3,3,2,2,
323,323106,32310604,3231060409,5,1,1,175,2,2,,2,2,
323,323107,32310701,3231070104,1,2,,,,,,1,2,
323,323107,32310701,3231070104,2,1,1,4,2,2,,1,2,
323,323107,32310701,3231070104,3,1,1,27,2,3,3,1,2,
323,323107,32310701,3231070104,4,1,1,81,2,3,3,1,2,
323,323107,32310701,3231070104,5,1,1,40,2,3,3,1,2,
323,323108,32310802,3231080204,1,2,,,,,,2,2,
323,323108,32310802,3231080204,2,1,1,13,2,3,3,2,2,
323,323108,32310802,3231080204,3,1,1,24,2,2,,2,2,
323,323108,32310802,3231080204,4,1,6,47,2,2,,2,2,
323,323108,32310802,3231080204,5,1,6,18,2,2,,2,2,
325,325101,32510102,3251010205,1,1,6,5,2,2,,1,1,
325,325101,32510102,3251010205,2,1,1,10,2,3,3,1,1,
325,325101,32510102,3251010205,3,1,1,24,2,3,3,1,1,
325,325101,32510102,3251010205,4,1,1,130,2,3,3,1,1,
325,325101,32510102,3251010205,5,1,1,60,2,3,3,1,1,
325,325103,32510305,3251030508,1,2,,,,,,2,2,
325,325103,32510305,3251030508,2,2,,,,,,2,2,
325,325103,32510305,3251030508,3,1,1,38,1,3,3,2,2,
325,325103,32510305,3251030508,4,1,1,234.800003051758,1,3,3,2,2,
325,325103,32510305,3251030508,5,1,1,60,2,3,1,2,2,
325,325103,32510306,3251030601,1,2,,,,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,2,2,,,,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,3,1,1,38,1,3,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,4,1,1,234.800003051758,1,3,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030601,5,1,1,60,2,3,1,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,1,2,,,,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,2,2,,,,,,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,3,1,1,38,1,3,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,4,1,1,234.800003051758,1,3,3,2,3,"COMPLETED VISIT 1"
325,325103,32510306,3251030602,5,1,1,60,2,3,1,2,3,"COMPLETED VISIT 1"
327,327103,32710303,3271030305,1,2,,,,,,2,1,
327,327103,32710303,3271030305,2,2,,,,,,2,1,
327,327103,32710303,3271030305,3,1,1,6,2,2,,2,1,
327,327103,32710303,3271030305,4,1,1,80,2,2,,2,1,
327,327103,32710303,3271030305,5,1,1,10,2,2,,2,1,
329,329106,32910602,3291060206,1,2,,,,,,2,2,
329,329106,32910602,3291060206,2,1,1,44.7999992370605,2,2,,2,2,
329,329106,32910602,3291060206,3,1,1,93,2,3,3,2,2,
329,329106,32910602,3291060206,4,1,1,34.5,2,3,1,2,2,
329,329106,32910602,3291060206,5,1,1,20,2,3,3,2,2,
330,330107,33010701,3301070101,1,1,1,1.10000002384186,1,1,,2,1,
330,330107,33010701,3301070101,2,1,1,5.19999980926514,1,2,,2,1,
330,330107,33010701,3301070101,3,1,1,7.80000019073486,1,2,,2,1,
330,330107,33010701,3301070101,4,1,1,32.2000007629395,1,3,1,2,1,
330,330107,33010701,3301070101,5,1,1,34,1,1,,2,1,
330,330107,33010703,3301070303,1,1,1,1.10000002384186,1,1,,2,1,
330,330107,33010703,3301070303,2,1,1,5.19999980926514,1,2,,2,1,
330,330107,33010703,3301070303,3,1,1,7.80000019073486,1,2,,2,1,
330,330107,33010703,3301070303,4,1,1,32.2000007629395,1,3,1,2,1,
330,330107,33010703,3301070303,5,1,1,34,1,1,,2,1,
330,330110,33011001,3301100102,1,2,,,,,,2,3,"SCHOOL CLOSED  AS TEACHERS HAVE GONE FOR THE TWO DAYS VERIFICATION EXERCISE"
