"HHID","LiveStockID","a6aq2","a6aq3a","a6aq3b","a6aq3c","a6aq3d","a6aq3e","a6aq4a","a6aq4b","a6aq4c","a6aq5a","a6aq5b","a6aq5c","a6aq6","a6aq7","a6aq8","a6aq9","a6aq10","a6aq11","a6aq12","a6aq13a","a6aq13b","a6aq14a","a6aq14b","a6aq15","a6aq15b","a6aq15c","a6aq16","hh","wgt_X"
369040401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36904-04-01",1252.86779785156
369040401,10,1,1,36904002,,36904002,36904003,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,1,2,"H36904-04-01",1252.86779785156
369040401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36904-04-01",1252.86779785156
369040401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36904-04-01",1252.86779785156
369070401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369070401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369070401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369070401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369070401,6,1,1,36907001,36907002,36907001,,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1,"H36907-04-01",1252.86779785156
369070401,7,1,1,36907001,36907002,36907001,36907002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,5,1,"H36907-04-01",1252.86779785156
369070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369070401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369070401,10,1,1,36907001,36907002,36907001,36907002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1,"H36907-04-01",1252.86779785156
369070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
369070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36907-04-01",1252.86779785156
370090401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,8,1,2,37009001,,37009001,,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,2,"H37009-04-01",3347.30493164063
370090401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
370090401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37009-04-01",3347.30493164063
371010401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,7,1,4,37101001,37101003,37101001,37101003,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,4,1,"H37101-04-01",1267.58740234375
371010401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371060401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,7,1,1,37106001,37106002,37106001,37106002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1,"H37106-04-01",1267.58740234375
371060401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,9,1,3,37106001,37106002,37106001,37106002,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,2,5,1,"H37106-04-01",1267.58740234375
371060401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371070401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,6,1,0,,,,,1,37107001,37107002,0,,,0,0,0,0,0,0,0,0,,0,,0,1,6,1,"H37107-04-01",1267.58740234375
371070401,7,1,0,,,,,4,37107001,,0,,,2,0,0,0,0,0,0,0,,2,500000,0,1,6,1,"H37107-04-01",1267.58740234375
371070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,9,1,0,,,,,3,37107001,37107002,0,,,0,0,0,0,0,0,0,0,,0,,0,1,4,1,"H37107-04-01",1267.58740234375
371070401,10,1,0,,,,,3,37107001,37107003,0,,,0,0,0,0,0,0,0,0,,0,,0,1,5,1,"H37107-04-01",1267.58740234375
371070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371080401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,7,1,2,37108001,,37108001,,0,,,0,,,2,0,0,0,0,0,0,1,600000,1,800000,0,1,5,1,"H37108-04-01",1267.58740234375
371080401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
372010401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,2,1,1,37201001,37201002,37201001,37201003,0,,,0,,,2,0,0,0,0,0,0,0,,0,,1,1,5,2,"H37201-04-01",2853.9248046875
372010401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372020401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,5,1,1,37202001,37202002,37202001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1,"H37202-04-01",2853.9248046875
372020401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372030401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,5,1,1,37203001,,37203001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,2,1,"H37203-04-01",2853.9248046875
372030401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372050401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,5,1,1,37205001,37205002,37205001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,6,1,"H37205-04-01",2853.9248046875
372050401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372070401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,5,1,1,37207001,37207002,37207001,37207002,0,,,0,,,1,1,0,0,0,0,0,0,,1,200000,0,1,2,1,"H37207-04-01",2853.9248046875
372070401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372080401,1,1,0,,,,,0,,,0,,,0,1,0,0,0,1,0,0,,0,,0,2,6,1,"H37208-04-01",2853.9248046875
372080401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,5,1,1,37208001,,37208001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1,"H37208-04-01",2853.9248046875
372080401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372080401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37208-04-01",2853.9248046875
372090401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,5,1,1,37209001,37209002,37209001,37209002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H37209-04-01",2853.9248046875
372090401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
372090401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37209-04-01",2853.9248046875
373010401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,10,1,2,37301001,37301002,37301001,37301002,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,1,2,1,"H37301-04-01",2367.31103515625
373010401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373030401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,10,1,3,37303001,37303003,37303004,37303005,0,,,0,,,4,0,0,0,0,0,0,0,,1,250000,0,1,3,1,"H37303-04-01",2367.31103515625
373030401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373030401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37303-04-01",2367.31103515625
373050401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,6,1,1,37305001,,37305001,37305004,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1,"H37305-04-01",2367.31103515625
373050401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,8,1,4,37305001,,37305001,37305004,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,5,1,"H37305-04-01",2367.31103515625
373050401,9,1,1,37305001,,37305001,37305004,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,1,"H37305-04-01",2367.31103515625
373050401,10,1,1,37305001,,37305001,37305004,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,1,2,1,"H37305-04-01",2367.31103515625
373050401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373070401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,9,1,2,37307001,37307002,37307001,37307002,1,37307001,37307002,0,,,2,0,0,0,0,0,0,0,,0,,0,1,2,1,"H37307-04-01",2367.31103515625
373070401,10,1,3,37307001,37307002,37307001,37307002,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,2,1,1,"H37307-04-01",2367.31103515625
373070401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
374010401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,5,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,10,1,2,37401002,,37401002,37401014,0,,,0,,,1,1,0,0,0,0,0,0,,0,,0,2,5,1,"H37401-04-01",2993.59375
374010401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
375080401,1,1,1,37508002,,37508001,,0,,,0,,,0,1,0,0,0,0,0,0,,0,,0,2,5,1,"H37508-04-01",544.481567382813
375080401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,5,1,1,37508001,,37508001,,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,2,5,1,"H37508-04-01",544.481567382813
375080401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,7,1,1,37508001,,37508001,,0,,,0,,,0,0,0,0,0,0,0,1,360000,0,,0,4,4,1,"H37508-04-01",544.481567382813
375080401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
376050401,1,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,2,1,1,37605001,37605002,37605001,37605002,1,37605001,37605002,0,,,1,0,0,0,0,0,0,0,,0,,0,1,3,2,"H37605-04-01",3280.814453125
376050401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,5,1,1,37605001,37605002,37605001,37605002,0,,,0,,,1,0,0,0,0,0,0,0,,0,,0,1,2,2,"H37605-04-01",3280.814453125
376050401,6,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,7,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,8,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,9,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,10,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,11,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,12,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376060401,1,1,1,37606001,37606002,37606001,37606002,1,37606001,37606002,0,,,0,1,0,0,0,0,0,0,,0,,0,2,1,2,"H37606-04-01",3280.814453125
376060401,2,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37606-04-01",3280.814453125
376060401,3,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37606-04-01",3280.814453125
376060401,4,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37606-04-01",3280.814453125
