"District_Name","SubCounty","Parish","Villagecode","Healthservice_ID","C4CQ46","C4CQ47","C4CQ48","Health_Response","Reason_Health_Not_Done"
113,113303,11330301,1133030109,8,1,2,2,1,
113,113303,11330301,1133030109,9,2,,,1,
113,113303,11330301,1133030109,10,1,2,2,1,
113,113303,11330301,1133030109,11,2,,,1,
113,113303,11330301,1133030109,12,1,2,1,1,
113,113303,11330305,1133030504,1,1,2,1,1,
113,113303,11330305,1133030504,2,1,2,1,1,
113,113303,11330305,1133030504,3,1,2,1,1,
113,113303,11330305,1133030504,4,1,2,2,1,
113,113303,11330305,1133030504,5,2,,,1,
113,113303,11330305,1133030504,6,1,2,2,1,
113,113303,11330305,1133030504,7,1,2,2,1,
113,113303,11330305,1133030504,8,2,,,1,
113,113303,11330305,1133030504,9,2,,,1,
113,113303,11330305,1133030504,10,2,,,1,
113,113303,11330305,1133030504,11,2,,,1,
113,113303,11330305,1133030504,12,1,2,1,1,
113,113304,11330403,1133040308,1,1,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,2,1,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,3,1,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,4,1,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,5,2,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,6,1,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,7,1,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,8,1,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,9,,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,10,,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,11,,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113304,11330403,1133040308,12,,,,3,"THE ONE RESPONSIBLE FOR ANSWERING WASNT PRESENT. WILL DO IT NEXT VISIT"
113,113306,11330606,1133060601,1,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,2,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,3,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,4,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,5,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,6,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,7,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,8,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,9,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,10,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,11,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113306,11330606,1133060601,12,1,2,1,3,"INCHARGE NEEDED AN INTRODUCTORY LETTER FROM THE DISTRICT HEALTH OFFFICER"
113,113307,11330701,1133070102,1,1,2,1,1,
113,113307,11330701,1133070102,2,1,2,1,1,
113,113307,11330701,1133070102,3,1,2,1,1,
113,113307,11330701,1133070102,4,1,2,2,1,
113,113307,11330701,1133070102,5,2,,,1,
113,113307,11330701,1133070102,6,1,2,2,1,
113,113307,11330701,1133070102,7,1,2,3,1,
113,113307,11330701,1133070102,8,2,,,1,
113,113307,11330701,1133070102,9,2,,,1,
113,113307,11330701,1133070102,10,2,,,1,
113,113307,11330701,1133070102,11,2,,,1,
113,113307,11330701,1133070102,12,2,,,1,
115,115103,11510302,1151030204,1,1,2,2,1,
115,115103,11510302,1151030204,2,1,2,1,1,
115,115103,11510302,1151030204,3,1,2,2,1,
115,115103,11510302,1151030204,4,1,2,1,1,
115,115103,11510302,1151030204,5,1,2,2,1,
115,115103,11510302,1151030204,6,1,2,2,1,
115,115103,11510302,1151030204,7,1,2,2,1,
115,115103,11510302,1151030204,8,1,2,2,1,
115,115103,11510302,1151030204,9,1,2,2,1,
115,115103,11510302,1151030204,10,1,2,2,1,
115,115103,11510302,1151030204,11,1,2,2,1,
115,115103,11510302,1151030204,12,1,2,2,1,
115,115104,11510403,1151040307,1,1,2,1,1,
115,115104,11510403,1151040307,2,1,2,1,1,
115,115104,11510403,1151040307,3,1,2,1,1,
115,115104,11510403,1151040307,4,1,2,1,1,
115,115104,11510403,1151040307,5,1,2,1,1,
115,115104,11510403,1151040307,6,1,2,1,1,
115,115104,11510403,1151040307,7,1,2,1,1,
115,115104,11510403,1151040307,8,1,2,1,1,
115,115104,11510403,1151040307,9,2,,,1,
115,115104,11510403,1151040307,10,1,2,1,1,
115,115104,11510403,1151040307,11,1,2,1,1,
115,115104,11510403,1151040307,12,1,2,1,1,
115,115202,11520209,1152020907,1,1,2,1,1,
115,115202,11520209,1152020907,2,1,2,1,1,
115,115202,11520209,1152020907,3,1,2,1,1,
115,115202,11520209,1152020907,4,1,2,1,1,
115,115202,11520209,1152020907,5,1,2,2,1,
115,115202,11520209,1152020907,6,1,2,3,1,
115,115202,11520209,1152020907,7,1,2,3,1,
115,115202,11520209,1152020907,8,1,2,2,1,
115,115202,11520209,1152020907,9,2,,,1,
115,115202,11520209,1152020907,10,1,2,2,1,
115,115202,11520209,1152020907,11,2,,,1,
115,115202,11520209,1152020907,12,1,2,1,1,
115,115203,11520307,1152030702,1,1,2,2,1,
115,115203,11520307,1152030702,2,1,2,2,1,
115,115203,11520307,1152030702,3,1,2,2,1,
115,115203,11520307,1152030702,4,1,2,2,1,
115,115203,11520307,1152030702,5,1,2,2,1,
115,115203,11520307,1152030702,6,1,2,2,1,
115,115203,11520307,1152030702,7,1,2,2,1,
115,115203,11520307,1152030702,8,1,2,2,1,
115,115203,11520307,1152030702,9,1,2,2,1,
115,115203,11520307,1152030702,10,1,2,2,1,
115,115203,11520307,1152030702,11,1,2,2,1,
115,115203,11520307,1152030702,12,1,2,2,1,
115,115205,11520504,1152050405,1,1,2,1,1,
115,115205,11520504,1152050405,2,1,2,1,1,
115,115205,11520504,1152050405,3,1,2,1,1,
115,115205,11520504,1152050405,4,1,2,1,1,
115,115205,11520504,1152050405,5,1,2,1,1,
115,115205,11520504,1152050405,6,1,2,2,1,
115,115205,11520504,1152050405,7,1,2,1,1,
115,115205,11520504,1152050405,8,1,2,1,1,
115,115205,11520504,1152050405,9,2,,,1,
115,115205,11520504,1152050405,10,2,,,1,
115,115205,11520504,1152050405,11,2,,,1,
115,115205,11520504,1152050405,12,1,2,3,1,
115,115207,11520703,1152070306,1,1,2,1,1,
115,115207,11520703,1152070306,2,1,2,1,1,
115,115207,11520703,1152070306,3,1,2,2,1,
115,115207,11520703,1152070306,4,1,2,2,1,
115,115207,11520703,1152070306,5,1,2,1,1,
115,115207,11520703,1152070306,6,1,2,2,1,
115,115207,11520703,1152070306,7,1,2,3,1,
115,115207,11520703,1152070306,8,2,,,1,
115,115207,11520703,1152070306,9,1,2,2,1,
115,115207,11520703,1152070306,10,2,,,1,
115,115207,11520703,1152070306,11,2,,,1,
115,115207,11520703,1152070306,12,2,,,1,
116,116102,11610205,1161020501,1,1,1,1,1,
116,116102,11610205,1161020501,2,1,2,1,1,
116,116102,11610205,1161020501,3,1,2,1,1,
116,116102,11610205,1161020501,4,1,2,1,1,
116,116102,11610205,1161020501,5,2,,,1,
116,116102,11610205,1161020501,6,1,1,1,1,
116,116102,11610205,1161020501,7,1,2,1,1,
116,116102,11610205,1161020501,8,1,1,1,1,
116,116102,11610205,1161020501,9,2,,,1,
116,116102,11610205,1161020501,10,1,1,1,1,
116,116102,11610205,1161020501,11,2,,,1,
116,116102,11610205,1161020501,12,1,1,2,1,
117,117103,11710308,1171030802,1,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,2,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,3,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,4,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,5,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,6,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,7,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,8,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,9,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,10,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,11,,,,3,"Refferal Hospital"
117,117103,11710308,1171030802,12,,,,3,"Refferal Hospital"
117,117104,11710405,1171040504,1,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,2,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,3,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,4,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,5,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,6,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,7,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,8,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,9,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,10,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,11,,,,3,"Refferal hospital"
117,117104,11710405,1171040504,12,,,,3,"Refferal hospital"
117,117110,11711003,1171100309,1,1,2,1,1,
117,117110,11711003,1171100309,2,1,2,1,1,
117,117110,11711003,1171100309,3,1,2,1,1,
117,117110,11711003,1171100309,4,1,2,1,1,
117,117110,11711003,1171100309,5,1,2,2,1,
117,117110,11711003,1171100309,6,1,2,1,1,
117,117110,11711003,1171100309,7,1,2,2,1,
117,117110,11711003,1171100309,8,1,2,1,1,
117,117110,11711003,1171100309,9,2,,,1,
117,117110,11711003,1171100309,10,1,2,1,1,
117,117110,11711003,1171100309,11,1,2,1,1,
117,117110,11711003,1171100309,12,1,2,1,1,
117,117110,11711003,1171100312,1,1,2,1,1,
117,117110,11711003,1171100312,2,1,2,1,1,
117,117110,11711003,1171100312,3,1,2,1,1,
117,117110,11711003,1171100312,4,1,2,1,1,
117,117110,11711003,1171100312,5,1,2,1,1,
117,117110,11711003,1171100312,6,1,2,1,1,
117,117110,11711003,1171100312,7,1,2,1,1,
117,117110,11711003,1171100312,8,1,2,1,1,
117,117110,11711003,1171100312,9,2,,,1,
117,117110,11711003,1171100312,10,1,2,1,1,
117,117110,11711003,1171100312,11,2,,,1,
117,117110,11711003,1171100312,12,1,2,1,1,
118,118101,11810104,1181010407,1,1,2,1,1,
118,118101,11810104,1181010407,2,1,2,1,1,
118,118101,11810104,1181010407,3,1,2,1,1,
118,118101,11810104,1181010407,4,1,2,1,1,
118,118101,11810104,1181010407,5,1,2,1,1,
118,118101,11810104,1181010407,6,1,2,1,1,
118,118101,11810104,1181010407,7,1,2,1,1,
118,118101,11810104,1181010407,8,1,2,1,1,
118,118101,11810104,1181010407,9,2,,,1,
118,118101,11810104,1181010407,10,1,2,1,1,
118,118101,11810104,1181010407,11,1,2,1,1,
118,118101,11810104,1181010407,12,1,2,1,1,
119,119103,11910303,1191030304,1,1,2,1,1,
119,119103,11910303,1191030304,2,1,2,1,1,
119,119103,11910303,1191030304,3,1,2,1,1,
119,119103,11910303,1191030304,4,1,2,1,1,
119,119103,11910303,1191030304,5,1,2,1,1,
119,119103,11910303,1191030304,6,1,2,1,1,
119,119103,11910303,1191030304,7,1,2,1,1,
119,119103,11910303,1191030304,8,1,2,1,1,
119,119103,11910303,1191030304,9,2,,,1,
119,119103,11910303,1191030304,10,1,2,1,1,
119,119103,11910303,1191030304,11,2,,,1,
119,119103,11910303,1191030304,12,1,2,1,1,
120,120105,12010502,1201050202,1,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,2,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,3,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,4,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,5,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,6,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,7,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,8,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,9,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,10,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,11,,,,3,"Not there. Go to mainland at different locations"
120,120105,12010502,1201050202,12,,,,3,"Not there. Go to mainland at different locations"
122,122102,12210206,1221020604,1,1,2,1,1,
122,122102,12210206,1221020604,2,1,2,1,1,
122,122102,12210206,1221020604,3,1,2,1,1,
122,122102,12210206,1221020604,4,1,2,3,1,
122,122102,12210206,1221020604,5,1,2,2,1,
122,122102,12210206,1221020604,6,1,2,2,1,
122,122102,12210206,1221020604,7,1,2,1,1,
122,122102,12210206,1221020604,8,1,2,1,1,
122,122102,12210206,1221020604,9,2,,,1,
122,122102,12210206,1221020604,10,1,2,1,1,
122,122102,12210206,1221020604,11,2,,,1,
122,122102,12210206,1221020604,12,1,2,1,1,
122,122105,12210502,1221050203,1,1,2,1,1,
122,122105,12210502,1221050203,2,1,2,1,1,
122,122105,12210502,1221050203,3,1,2,1,1,
122,122105,12210502,1221050203,4,1,2,1,1,
122,122105,12210502,1221050203,5,1,2,1,1,
122,122105,12210502,1221050203,6,1,2,1,1,
122,122105,12210502,1221050203,7,1,2,1,1,
122,122105,12210502,1221050203,8,1,2,1,1,
122,122105,12210502,1221050203,9,2,,,1,
122,122105,12210502,1221050203,10,2,,,1,
122,122105,12210502,1221050203,11,2,,,1,
122,122105,12210502,1221050203,12,1,2,1,1,
122,122106,12210602,1221060206,1,1,2,1,1,
122,122106,12210602,1221060206,2,1,2,1,1,
122,122106,12210602,1221060206,3,1,2,1,1,
122,122106,12210602,1221060206,4,1,2,1,1,
122,122106,12210602,1221060206,5,1,2,1,1,
122,122106,12210602,1221060206,6,1,2,1,1,
122,122106,12210602,1221060206,7,1,2,1,1,
122,122106,12210602,1221060206,8,1,2,1,1,
122,122106,12210602,1221060206,9,2,,,1,
122,122106,12210602,1221060206,10,2,,,1,
122,122106,12210602,1221060206,11,2,,,1,
122,122106,12210602,1221060206,12,1,2,1,1,
123,123108,12310803,1231080303,1,1,1,1,1,
123,123108,12310803,1231080303,2,1,1,1,1,
123,123108,12310803,1231080303,3,1,1,1,1,
123,123108,12310803,1231080303,4,1,1,1,1,
123,123108,12310803,1231080303,5,1,1,1,1,
123,123108,12310803,1231080303,6,1,1,1,1,
123,123108,12310803,1231080303,7,1,1,1,1,
123,123108,12310803,1231080303,8,1,1,1,1,
123,123108,12310803,1231080303,9,1,1,1,1,
123,123108,12310803,1231080303,10,1,1,1,1,
123,123108,12310803,1231080303,11,1,1,1,1,
123,123108,12310803,1231080303,12,1,1,1,1,
124,124101,12410106,1241010603,1,1,2,1,1,
124,124101,12410106,1241010603,2,1,2,1,1,
124,124101,12410106,1241010603,3,1,2,1,1,
124,124101,12410106,1241010603,4,1,2,1,1,
124,124101,12410106,1241010603,5,1,2,1,1,
124,124101,12410106,1241010603,6,1,2,1,1,
124,124101,12410106,1241010603,7,1,2,1,1,
124,124101,12410106,1241010603,8,1,2,1,1,
124,124101,12410106,1241010603,9,1,1,1,1,
124,124101,12410106,1241010603,10,1,2,1,1,
124,124101,12410106,1241010603,11,2,,,1,
124,124101,12410106,1241010603,12,1,2,1,1,
124,124103,12410302,1241030216,1,1,2,1,1,
124,124103,12410302,1241030216,2,1,2,1,1,
124,124103,12410302,1241030216,3,1,2,1,1,
124,124103,12410302,1241030216,4,1,2,1,1,
124,124103,12410302,1241030216,5,2,,,1,
124,124103,12410302,1241030216,6,2,,,1,
124,124103,12410302,1241030216,7,2,,,1,
124,124103,12410302,1241030216,8,2,,,1,
124,124103,12410302,1241030216,9,2,,,1,
124,124103,12410302,1241030216,10,2,,,1,
124,124103,12410302,1241030216,11,2,,,1,
124,124103,12410302,1241030216,12,1,2,1,1,
124,124104,12410401,1241040102,1,1,2,1,1,
124,124104,12410401,1241040102,2,1,2,1,1,
124,124104,12410401,1241040102,3,1,2,1,1,
124,124104,12410401,1241040102,4,1,2,2,1,
124,124104,12410401,1241040102,5,1,2,1,1,
124,124104,12410401,1241040102,6,1,2,2,1,
124,124104,12410401,1241040102,7,1,2,1,1,
124,124104,12410401,1241040102,8,1,2,1,1,
124,124104,12410401,1241040102,9,1,2,2,1,
124,124104,12410401,1241040102,10,1,2,2,1,
124,124104,12410401,1241040102,11,2,,,1,
124,124104,12410401,1241040102,12,1,2,1,1,
124,124107,12410701,1241070106,1,1,2,2,1,
124,124107,12410701,1241070106,2,1,2,2,1,
124,124107,12410701,1241070106,3,1,2,2,1,
124,124107,12410701,1241070106,4,1,2,1,1,
124,124107,12410701,1241070106,5,2,,,1,
124,124107,12410701,1241070106,6,1,2,2,1,
124,124107,12410701,1241070106,7,1,2,1,1,
124,124107,12410701,1241070106,8,2,,,1,
124,124107,12410701,1241070106,9,2,,,1,
124,124107,12410701,1241070106,10,2,,,1,
124,124107,12410701,1241070106,11,2,,,1,
124,124107,12410701,1241070106,12,2,,,1,
124,124108,12410802,1241080210,1,1,1,1,1,
124,124108,12410802,1241080210,2,1,1,1,1,
124,124108,12410802,1241080210,3,1,1,1,1,
124,124108,12410802,1241080210,4,2,,,1,
124,124108,12410802,1241080210,5,1,1,1,1,
124,124108,12410802,1241080210,6,1,1,1,1,
124,124108,12410802,1241080210,7,1,1,1,1,
124,124108,12410802,1241080210,8,1,1,1,1,
124,124108,12410802,1241080210,9,2,,,1,
124,124108,12410802,1241080210,10,2,,,1,
124,124108,12410802,1241080210,11,2,,,1,
124,124108,12410802,1241080210,12,2,,,1,
201,201106,20110602,2011060205,1,1,2,1,1,
201,201106,20110602,2011060205,1,1,2,1,1,
201,201106,20110602,2011060205,2,1,2,1,1,
201,201106,20110602,2011060205,2,1,2,1,1,
201,201106,20110602,2011060205,3,1,2,1,1,
201,201106,20110602,2011060205,3,1,2,1,1,
201,201106,20110602,2011060205,4,1,2,1,1,
201,201106,20110602,2011060205,4,1,2,1,1,
201,201106,20110602,2011060205,5,1,2,1,1,
201,201106,20110602,2011060205,5,1,2,1,1,
201,201106,20110602,2011060205,6,1,2,1,1,
201,201106,20110602,2011060205,6,1,2,1,1,
201,201106,20110602,2011060205,7,1,2,1,1,
201,201106,20110602,2011060205,7,1,2,1,1,
201,201106,20110602,2011060205,8,1,2,1,1,
201,201106,20110602,2011060205,8,1,2,1,1,
201,201106,20110602,2011060205,9,2,,,1,
201,201106,20110602,2011060205,9,2,,,1,
201,201106,20110602,2011060205,10,1,1,1,1,
201,201106,20110602,2011060205,10,1,1,1,1,
201,201106,20110602,2011060205,11,2,,,1,
201,201106,20110602,2011060205,11,2,,,1,
201,201106,20110602,2011060205,12,2,,,1,
201,201106,20110602,2011060205,12,2,,,1,
201,201110,20111009,2011100902,1,1,2,1,1,
201,201110,20111009,2011100902,2,1,2,1,1,
201,201110,20111009,2011100902,3,2,,,1,
201,201110,20111009,2011100902,4,1,2,1,1,
201,201110,20111009,2011100902,5,2,,,1,
201,201110,20111009,2011100902,6,1,2,1,1,
201,201110,20111009,2011100902,7,1,2,1,1,
201,201110,20111009,2011100902,8,2,,,1,
201,201110,20111009,2011100902,9,2,,,1,
201,201110,20111009,2011100902,10,2,,,1,
201,201110,20111009,2011100902,11,2,,,1,
201,201110,20111009,2011100902,12,2,,,1,
203,203202,20320203,2032020304,1,1,2,1,2,
203,203202,20320203,2032020304,2,1,2,1,2,
203,203202,20320203,2032020304,3,1,2,1,2,
203,203202,20320203,2032020304,4,1,2,1,2,
203,203202,20320203,2032020304,5,1,2,1,2,
203,203202,20320203,2032020304,6,1,2,1,2,
203,203202,20320203,2032020304,7,1,2,1,2,
203,203202,20320203,2032020304,8,1,2,1,2,
203,203202,20320203,2032020304,9,2,,,2,
203,203202,20320203,2032020304,10,1,2,1,2,
203,203202,20320203,2032020304,11,2,,,2,
203,203202,20320203,2032020304,12,1,2,1,2,
203,203301,20330101,2033010101,1,1,2,1,1,
203,203301,20330101,2033010101,2,1,2,1,1,
203,203301,20330101,2033010101,3,1,2,1,1,
203,203301,20330101,2033010101,4,1,2,1,1,
203,203301,20330101,2033010101,5,2,,,1,
203,203301,20330101,2033010101,6,,,,1,
203,203301,20330101,2033010101,7,,,,1,
203,203301,20330101,2033010101,8,,,,1,
203,203301,20330101,2033010101,9,,,,1,
203,203301,20330101,2033010101,10,,,,1,
203,203301,20330101,2033010101,11,,,,1,
203,203301,20330101,2033010101,12,,,,1,
203,203303,20330304,2033030403,1,1,2,,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,2,1,2,1,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,3,1,2,1,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,4,1,2,1,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,5,2,,,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,6,,,,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,7,,,,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,8,,,,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,9,,,,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,10,,,,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,11,,,,3,"Main facility is a Hospital"
203,203303,20330304,2033030403,12,,,,3,"Main facility is a Hospital"
204,204101,20410103,2041010302,1,1,2,1,,
204,204101,20410103,2041010302,2,1,2,1,,
204,204101,20410103,2041010302,3,1,2,1,,
204,204101,20410103,2041010302,4,1,2,1,,
204,204101,20410103,2041010302,5,1,2,3,,
204,204101,20410103,2041010302,6,1,2,1,,
204,204101,20410103,2041010302,7,1,2,1,,
204,204101,20410103,2041010302,8,1,2,1,,
204,204101,20410103,2041010302,9,1,2,1,,
204,204101,20410103,2041010302,10,1,2,1,,
204,204101,20410103,2041010302,11,2,2,,,
204,204101,20410103,2041010302,12,1,2,1,,
204,204102,20410204,2041020405,1,1,2,1,1,
204,204102,20410204,2041020405,2,1,2,1,1,
204,204102,20410204,2041020405,3,1,2,1,1,
204,204102,20410204,2041020405,4,1,2,1,1,
204,204102,20410204,2041020405,5,1,2,1,1,
204,204102,20410204,2041020405,6,1,2,1,1,
204,204102,20410204,2041020405,7,1,2,1,1,
204,204102,20410204,2041020405,8,1,2,1,1,
204,204102,20410204,2041020405,9,2,,,1,
204,204102,20410204,2041020405,10,1,2,1,1,
204,204102,20410204,2041020405,11,2,,,1,
204,204102,20410204,2041020405,12,1,2,1,1,
204,204203,20420301,2042030105,1,1,2,1,,
204,204203,20420301,2042030105,2,1,2,1,,
204,204203,20420301,2042030105,3,2,,,,
204,204203,20420301,2042030105,4,1,2,1,,
204,204203,20420301,2042030105,5,2,,,,
204,204203,20420301,2042030105,6,1,2,1,,
204,204203,20420301,2042030105,7,1,2,1,,
204,204203,20420301,2042030105,8,2,,,,
204,204203,20420301,2042030105,9,2,,,,
204,204203,20420301,2042030105,10,2,,,,
204,204203,20420301,2042030105,11,2,,,,
204,204203,20420301,2042030105,12,2,,,,
204,204301,20430101,2043010103,1,1,2,1,1,
204,204301,20430101,2043010103,2,1,2,1,1,
204,204301,20430101,2043010103,3,1,2,1,1,
204,204301,20430101,2043010103,4,1,2,1,1,
204,204301,20430101,2043010103,5,1,2,2,1,
204,204301,20430101,2043010103,6,1,2,1,1,
204,204301,20430101,2043010103,7,1,2,1,1,
204,204301,20430101,2043010103,8,1,2,1,1,
204,204301,20430101,2043010103,9,1,2,1,1,
204,204301,20430101,2043010103,10,1,2,1,1,
204,204301,20430101,2043010103,11,2,,,1,
204,204301,20430101,2043010103,12,1,2,1,1,
204,204301,20430102,2043010202,1,1,2,1,,
204,204301,20430102,2043010202,2,1,2,1,,
204,204301,20430102,2043010202,3,1,2,1,,
204,204301,20430102,2043010202,4,1,2,1,,
204,204301,20430102,2043010202,5,2,,,,
204,204301,20430102,2043010202,6,,,,,
204,204301,20430102,2043010202,7,,,,,
204,204301,20430102,2043010202,8,,,,,
204,204301,20430102,2043010202,9,,,,,
204,204301,20430102,2043010202,10,,,,,
204,204301,20430102,2043010202,11,,,,,
204,204301,20430102,2043010202,12,,,,,
204,204302,20430205,2043020514,1,1,2,1,2,
204,204302,20430205,2043020514,2,1,2,1,2,
204,204302,20430205,2043020514,3,1,2,1,2,
204,204302,20430205,2043020514,4,1,2,1,2,
204,204302,20430205,2043020514,5,1,2,1,2,
204,204302,20430205,2043020514,6,1,2,1,2,
204,204302,20430205,2043020514,7,1,2,1,2,
204,204302,20430205,2043020514,8,1,2,1,2,
204,204302,20430205,2043020514,9,2,,,2,
204,204302,20430205,2043020514,10,1,2,2,2,
204,204302,20430205,2043020514,11,2,,,2,
204,204302,20430205,2043020514,12,1,2,1,2,
205,205104,20510401,2051040101,1,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,2,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,3,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,4,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,5,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,6,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,7,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,8,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,9,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,10,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,11,,,,3,"they use a gov''t hospital (kamuli hospital)"
205,205104,20510401,2051040101,12,,,,3,"they use a gov''t hospital (kamuli hospital)"
207,207103,20710301,2071030105,1,1,2,1,1,
207,207103,20710301,2071030105,2,2,,,1,
207,207103,20710301,2071030105,3,1,2,1,1,
207,207103,20710301,2071030105,4,1,2,1,1,
207,207103,20710301,2071030105,5,2,,,1,
207,207103,20710301,2071030105,6,1,2,1,1,
207,207103,20710301,2071030105,7,1,2,1,1,
207,207103,20710301,2071030105,8,2,,,1,
207,207103,20710301,2071030105,9,2,,,1,
207,207103,20710301,2071030105,10,2,,,1,
