"District_Name","SubCounty","Parish","Villagecode","Community_groups_ID","C6BQ1","C6BQ1_Other","C6BQ2","C6BQ3","C6BQ4","C6BQ5","End_commgroup","Survey_Visit","ComOrg_Response","Reason_Comm_Org_Not_Done"
113,113105,11310505,1131050505,310,1,,1,"2007",1,0,,2,1,
113,113105,11310505,1131050505,311,2,,,,,,,2,1,
113,113105,11310505,1131050505,312,2,,,,,,,2,1,
113,113105,11310505,1131050505,313,2,,,,,,,2,1,
113,113111,11311102,1131110205,301,2,,,,,,,2,1,
113,113111,11311102,1131110205,302,1,,4,"2005",2,20,,2,1,
113,113111,11311102,1131110205,303,2,,,,,,,2,1,
113,113111,11311102,1131110205,304,2,,,,,,,2,1,
113,113111,11311102,1131110205,305,1,,2,"2007",2,7,,2,1,
113,113111,11311102,1131110205,306,1,,15,"2006",2,15,,2,1,
113,113111,11311102,1131110205,307,1,,4,"2005",2,16,,2,1,
113,113111,11311102,1131110205,308,1,,1,"1999",2,20,,2,1,
113,113111,11311102,1131110205,309,2,,,,,,,2,1,
113,113111,11311102,1131110205,310,2,,,,,,,2,1,
113,113111,11311102,1131110205,311,2,,,,,,,2,1,
113,113111,11311102,1131110205,312,1,"BURIAL aSSOCIATION",2,"2011",2,30,,2,1,
113,113111,11311102,1131110205,313,2,,,,,,,2,1,
113,113112,11311203,1131120307,301,2,,,,,,,2,1,
113,113112,11311203,1131120307,302,2,,,,,,,2,1,
113,113112,11311203,1131120307,303,2,,,,,,,2,1,
113,113112,11311203,1131120307,304,2,,,,,,,2,1,
113,113112,11311203,1131120307,305,2,,,,,,,2,1,
113,113112,11311203,1131120307,306,1,,1,"2010",2,30,,2,1,
113,113112,11311203,1131120307,307,2,,,,,,,2,1,
113,113112,11311203,1131120307,308,2,,,,,,,2,1,
113,113112,11311203,1131120307,309,2,,,,,,,2,1,
113,113112,11311203,1131120307,310,2,,,,,,,2,1,
113,113112,11311203,1131120307,311,2,,,,,,,2,1,
113,113112,11311203,1131120307,312,2,,,,,,,2,1,
113,113112,11311203,1131120307,313,2,,,,,,,2,1,
113,113113,11311302,1131130204,301,2,,,,,,,2,1,
113,113113,11311302,1131130204,302,1,,1,"2012",2,16,,2,1,
113,113113,11311302,1131130204,303,2,,,,,,,2,1,
113,113113,11311302,1131130204,304,2,,,,,,,2,1,
113,113113,11311302,1131130204,305,2,,,,,,,2,1,
113,113113,11311302,1131130204,306,1,,2,"2012",1,40,,2,1,
113,113113,11311302,1131130204,307,2,,,,,,,2,1,
113,113113,11311302,1131130204,308,2,,,,,,,2,1,
113,113113,11311302,1131130204,309,1,,1,"2010",1,20,,2,1,
113,113113,11311302,1131130204,310,2,,,,,,,2,1,
113,113113,11311302,1131130204,311,2,,,,,,,2,1,
113,113113,11311302,1131130204,312,2,,,,,,,2,1,
113,113113,11311302,1131130204,313,2,,,,,,,2,1,
113,113113,11311306,1131130602,301,2,,,,,,,2,1,
113,113113,11311306,1131130602,302,1,,7,"2007",2,15,,2,1,
113,113113,11311306,1131130602,303,2,,,,,,,2,1,
113,113113,11311306,1131130602,304,1,,1,"2008",2,20,,2,1,
113,113113,11311306,1131130602,305,2,,,,,,,2,1,
113,113113,11311306,1131130602,306,1,,7,"2004",2,15,,2,1,
113,113113,11311306,1131130602,307,2,,,,,,,2,1,
113,113113,11311306,1131130602,308,2,,,,,,,2,1,
113,113113,11311306,1131130602,309,2,,,,,,,2,1,
113,113113,11311306,1131130602,310,2,,,,,,,2,1,
113,113113,11311306,1131130602,311,2,,,,,,,2,1,
113,113113,11311306,1131130602,312,2,,,,,,,2,1,
113,113113,11311306,1131130602,313,2,,,,,,,2,1,
113,113303,11330301,1133030101,301,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,302,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,303,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,304,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,305,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,306,1,,15,"2000",2,50,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,307,1,,25,"2010",2,30,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,308,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,309,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,310,1,,1,"2013",9,2,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,311,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,312,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030101,313,2,,,,,,,2,3,"SHARED WITH CLUSTER ................................................"
113,113303,11330301,1133030109,301,2,,,,,,,2,1,
113,113303,11330301,1133030109,302,1,,3,"2010",2,16,,2,1,
113,113303,11330301,1133030109,303,2,,,,,,,2,1,
113,113303,11330301,1133030109,304,2,,,,,,,2,1,
113,113303,11330301,1133030109,305,2,,,,,,,2,1,
113,113303,11330301,1133030109,306,1,,3,"1998",2,58,,2,1,
113,113303,11330301,1133030109,307,1,,1,"2010",2,20,,2,1,
113,113303,11330301,1133030109,308,2,,,,,,,2,1,
113,113303,11330301,1133030109,309,2,,,,,,,2,1,
113,113303,11330301,1133030109,310,2,,,,,,,2,1,
113,113303,11330301,1133030109,311,1,,1,"2010",3,12,,2,1,
113,113303,11330301,1133030109,312,2,,,,,,,2,1,
113,113303,11330301,1133030109,313,2,,,,,,,2,1,
113,113303,11330305,1133030504,301,2,,,,,,,2,1,
113,113303,11330305,1133030504,302,1,,4,"2009",2,12,,2,1,
113,113303,11330305,1133030504,303,2,,,,,,,2,1,
113,113303,11330305,1133030504,304,2,,,,,,,2,1,
113,113303,11330305,1133030504,305,2,,,,,,,2,1,
113,113303,11330305,1133030504,306,1,,1,"2002",9,14,,2,1,
113,113303,11330305,1133030504,307,1,,7,"2005",2,6,,2,1,
113,113303,11330305,1133030504,308,2,,,,,,,2,1,
113,113303,11330305,1133030504,309,2,,,,,,,2,1,
113,113303,11330305,1133030504,310,2,,,,,,,2,1,
113,113303,11330305,1133030504,311,2,,,,,,,2,1,
113,113303,11330305,1133030504,312,2,,,,,,,2,1,
113,113303,11330305,1133030504,313,2,,,,,,,2,1,
113,113304,11330403,1133040308,301,2,,,,,,,1,,
113,113304,11330403,1133040308,302,2,,,,,,,1,,
113,113304,11330403,1133040308,303,2,,,,,,,1,,
113,113304,11330403,1133040308,304,2,,,,,,,1,,
113,113304,11330403,1133040308,305,2,,,,,,,1,,
113,113304,11330403,1133040308,306,1,,1,"2012",2,35,,1,,
113,113304,11330403,1133040308,307,1,,3,"2014",2,30,,1,,
113,113304,11330403,1133040308,308,2,,,,,,,1,,
113,113304,11330403,1133040308,309,2,,,,,,,1,,
113,113304,11330403,1133040308,310,2,,,,,,,1,,
113,113304,11330403,1133040308,311,2,,,,,,,1,,
113,113304,11330403,1133040308,312,2,,,,,,,1,,
113,113304,11330403,1133040308,313,2,,,,,,,1,,
113,113306,11330606,1133060601,301,2,,,,,,,2,1,
113,113306,11330606,1133060601,302,2,,,,,,,2,1,
113,113306,11330606,1133060601,303,2,,,,,,,2,1,
113,113306,11330606,1133060601,304,2,,,,,,,2,1,
113,113306,11330606,1133060601,305,2,,,,,,,2,1,
113,113306,11330606,1133060601,306,1,,1,"2006",2,20,,2,1,
113,113306,11330606,1133060601,307,2,,,,,,,2,1,
113,113306,11330606,1133060601,308,2,,,,,,,2,1,
113,113306,11330606,1133060601,309,2,,,,,,,2,1,
113,113306,11330606,1133060601,310,2,,,,,,,2,1,
113,113306,11330606,1133060601,311,2,,,,,,,2,1,
113,113306,11330606,1133060601,312,2,,,,,,,2,1,
113,113306,11330606,1133060601,313,2,,,,,,,2,1,
113,113307,11330701,1133070102,301,2,,,,,,,2,1,
113,113307,11330701,1133070102,302,1,,1,"2007",2,12,,2,1,
113,113307,11330701,1133070102,303,2,,,,,,,2,1,
113,113307,11330701,1133070102,304,2,,,,,,,2,1,
113,113307,11330701,1133070102,305,2,,,,,,,2,1,
113,113307,11330701,1133070102,306,1,,3,"2005",1,15,,2,1,
113,113307,11330701,1133070102,307,2,,,,,,,2,1,
113,113307,11330701,1133070102,308,2,,,,,,,2,1,
113,113307,11330701,1133070102,309,2,,,,,,,2,1,
113,113307,11330701,1133070102,310,2,,,,,,,2,1,
113,113307,11330701,1133070102,311,1,,1,"2008",3,5,,2,1,
113,113307,11330701,1133070102,312,2,,,,,,,2,1,
113,113307,11330701,1133070102,313,2,,,,,,,2,1,
115,115103,11510302,1151030204,301,2,,,,,,,2,1,
115,115103,11510302,1151030204,302,2,,,,,,,2,1,
115,115103,11510302,1151030204,303,2,,,,,,,2,1,
115,115103,11510302,1151030204,304,1,,5,"20",1,30,,2,1,
115,115103,11510302,1151030204,305,2,,,,,,,2,1,
115,115103,11510302,1151030204,306,1,,1,"2012",1,30,,2,1,
115,115103,11510302,1151030204,307,1,,1,"2012",9,10,,2,1,
115,115103,11510302,1151030204,308,2,,,,,,,2,1,
115,115103,11510302,1151030204,309,2,,,,,,,2,1,
115,115103,11510302,1151030204,310,2,,,,,,,2,1,
115,115103,11510302,1151030204,311,2,,,,,,,2,1,
115,115103,11510302,1151030204,312,2,,,,,,,2,1,
115,115103,11510302,1151030204,313,2,,,,,,,2,1,
115,115104,11510403,1151040307,301,2,,,,,,,2,1,
115,115104,11510403,1151040307,302,2,,,,,,,2,1,
115,115104,11510403,1151040307,303,2,,,,,,,2,1,
115,115104,11510403,1151040307,304,2,,,,,,,2,1,
115,115104,11510403,1151040307,305,2,,,,,,,2,1,
115,115104,11510403,1151040307,306,2,,,,,,,2,1,
115,115104,11510403,1151040307,307,2,,,,,,,2,1,
115,115104,11510403,1151040307,308,2,,,,,,,2,1,
115,115104,11510403,1151040307,309,2,,,,,,,2,1,
115,115104,11510403,1151040307,310,2,,,,,,,2,1,
115,115104,11510403,1151040307,311,2,,,,,,,2,1,
115,115104,11510403,1151040307,312,2,,,,,,,2,1,
115,115104,11510403,1151040307,313,2,,,,,,,2,1,
115,115202,11520209,1152020907,301,2,,,,,,,2,1,
115,115202,11520209,1152020907,302,1,,2,"2005",9,20,,2,1,
115,115202,11520209,1152020907,303,2,,,,,,,2,1,
115,115202,11520209,1152020907,304,2,,,,,,,2,1,
115,115202,11520209,1152020907,305,2,,,,,,,2,1,
115,115202,11520209,1152020907,306,2,,,,,,,2,1,
115,115202,11520209,1152020907,307,2,,,,,,,2,1,
115,115202,11520209,1152020907,308,2,,,,,,,2,1,
115,115202,11520209,1152020907,309,2,,,,,,,2,1,
115,115202,11520209,1152020907,310,2,,,,,,,2,1,
115,115202,11520209,1152020907,311,2,,,,,,,2,1,
115,115202,11520209,1152020907,312,2,,,,,,,2,1,
115,115202,11520209,1152020907,313,2,,,,,,,2,1,
115,115203,11520307,1152030702,301,2,,,,,,,2,1,
115,115203,11520307,1152030702,302,2,,,,,,,2,1,
115,115203,11520307,1152030702,303,2,,,,,,,2,1,
115,115203,11520307,1152030702,304,2,,,,,,,2,1,
115,115203,11520307,1152030702,305,2,,,,,,,2,1,
115,115203,11520307,1152030702,306,1,,1,"2011",1,20,,2,1,
115,115203,11520307,1152030702,307,2,,,,,,,2,1,
115,115203,11520307,1152030702,308,2,,,,,,,2,1,
115,115203,11520307,1152030702,309,2,,,,,,,2,1,
115,115203,11520307,1152030702,310,2,,,,,,,2,1,
115,115203,11520307,1152030702,311,2,,,,,,,2,1,
115,115203,11520307,1152030702,312,2,,,,,,,2,1,
115,115203,11520307,1152030702,313,2,,,,,,,2,1,
115,115205,11520504,1152050405,301,2,,,,,,,2,1,
115,115205,11520504,1152050405,302,2,,,,,,,2,1,
115,115205,11520504,1152050405,303,2,,,,,,,2,1,
115,115205,11520504,1152050405,304,1,,2,"2013",1,1,,2,1,
115,115205,11520504,1152050405,305,2,,,,,,,2,1,
115,115205,11520504,1152050405,306,1,,,"2013",9,20,,2,1,
115,115205,11520504,1152050405,307,2,,,,,,,2,1,
115,115205,11520504,1152050405,308,2,,,,,,,2,1,
115,115205,11520504,1152050405,309,2,,,,,,,2,1,
115,115205,11520504,1152050405,310,2,,,,,,,2,1,
115,115205,11520504,1152050405,311,2,,,,,,,2,1,
115,115205,11520504,1152050405,312,2,,,,,,,2,1,
115,115205,11520504,1152050405,313,2,,,,,,,2,1,
115,115207,11520703,1152070306,301,2,,,,,,,2,1,
115,115207,11520703,1152070306,302,1,,1,"2008",2,15,,2,1,
115,115207,11520703,1152070306,303,2,,,,,,,2,1,
115,115207,11520703,1152070306,304,2,,,,,,,2,1,
115,115207,11520703,1152070306,305,2,,,,,,,2,1,
115,115207,11520703,1152070306,306,1,,3,"2010",2,40,,2,1,
115,115207,11520703,1152070306,307,1,,2,"2013",1,8,,2,1,
115,115207,11520703,1152070306,308,2,,,,,,,2,1,
115,115207,11520703,1152070306,309,2,,,,,,,2,1,
115,115207,11520703,1152070306,310,2,,,,,,,2,1,
115,115207,11520703,1152070306,311,2,,,,,,,2,1,
115,115207,11520703,1152070306,312,2,,,,,,,2,1,
115,115207,11520703,1152070306,313,2,,,,,,,2,1,
116,116102,11610205,1161020501,301,2,,,,,,,2,1,
116,116102,11610205,1161020501,302,1,,1,"2009",9,2,,2,1,
116,116102,11610205,1161020501,303,2,,,,,,,2,1,
116,116102,11610205,1161020501,304,1,,6,"2009",1,20,,2,1,
116,116102,11610205,1161020501,305,2,,,,,,,2,1,
116,116102,11610205,1161020501,306,2,,,,,,,2,1,
116,116102,11610205,1161020501,307,2,,,,,,,2,1,
116,116102,11610205,1161020501,308,2,,,,,,,2,1,
116,116102,11610205,1161020501,309,2,,,,,,,2,1,
116,116102,11610205,1161020501,310,2,,,,,,,2,1,
116,116102,11610205,1161020501,311,2,,,,,,,2,1,
116,116102,11610205,1161020501,312,2,,,,,,,2,1,
116,116102,11610205,1161020501,313,2,,,,,,,2,1,
117,117103,11710308,1171030802,301,2,,,,,,,2,1,
117,117103,11710308,1171030802,302,1,,4,"2007",2,30,,2,1,
117,117103,11710308,1171030802,303,2,,,,,,,2,1,
117,117103,11710308,1171030802,304,2,,,,,,,2,1,
117,117103,11710308,1171030802,305,2,,,,,,,2,1,
117,117103,11710308,1171030802,306,2,,,,,,,2,1,
117,117103,11710308,1171030802,307,2,,,,,,,2,1,
117,117103,11710308,1171030802,308,2,,,,,,,2,1,
117,117103,11710308,1171030802,309,2,,,,,,,2,1,
117,117103,11710308,1171030802,310,2,,,,,,,2,1,
117,117103,11710308,1171030802,311,1,,,"2007",2,6,,2,1,
117,117103,11710308,1171030802,312,2,,,,,,,2,1,
117,117103,11710308,1171030802,313,2,,,,,,,2,1,
117,117104,11710405,1171040504,301,2,,,,,,,2,1,
117,117104,11710405,1171040504,302,1,,1,"2010",1,15,,2,1,
117,117104,11710405,1171040504,303,1,,1,"2012",1,10,,2,1,
117,117104,11710405,1171040504,304,2,,,,,,,2,1,
117,117104,11710405,1171040504,305,2,,,,,,,2,1,
117,117104,11710405,1171040504,306,2,,,,,,,2,1,
117,117104,11710405,1171040504,307,2,,,,,,,2,1,
117,117104,11710405,1171040504,308,2,,,,,,,2,1,
117,117104,11710405,1171040504,309,2,,,,,,,2,1,
117,117104,11710405,1171040504,310,2,,,,,,,2,1,
117,117104,11710405,1171040504,311,1,,1,"2013",2,46,,2,1,
117,117104,11710405,1171040504,312,2,,,,,,,2,1,
117,117104,11710405,1171040504,313,2,,,,,,,2,1,
117,117110,11711003,1171100309,301,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,302,1,,1,"2011",1,11,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,303,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,304,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,305,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,306,1,,3,"2010",1,12,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,307,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,308,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,309,1,,1,"2008",2,10,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,310,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,311,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,312,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100309,313,2,,,,,,,1,3,"Shared with cluster 1171100312"
117,117110,11711003,1171100312,301,2,,,,,,,2,1,
117,117110,11711003,1171100312,302,2,,,,,,,2,1,
117,117110,11711003,1171100312,303,2,,,,,,,2,1,
117,117110,11711003,1171100312,304,2,,,,,,,2,1,
117,117110,11711003,1171100312,305,2,,,,,,,2,1,
117,117110,11711003,1171100312,306,1,,1,"2013",9,30,,2,1,
117,117110,11711003,1171100312,307,2,,,,,,,2,1,
117,117110,11711003,1171100312,308,2,,,,,,,2,1,
117,117110,11711003,1171100312,309,2,,,,,,,2,1,
117,117110,11711003,1171100312,310,2,,,,,,,2,1,
117,117110,11711003,1171100312,311,2,,,,,,,2,1,
117,117110,11711003,1171100312,312,2,,,,,,,2,1,
117,117110,11711003,1171100312,313,2,,,,,,,2,1,
118,118101,11810104,1181010407,301,2,,,,,,,2,1,
118,118101,11810104,1181010407,302,1,,1,"10",4,20,,2,1,
118,118101,11810104,1181010407,303,2,,,,,,,2,1,
118,118101,11810104,1181010407,304,1,,4,"2010",1,12,,2,1,
118,118101,11810104,1181010407,305,2,,,,,,,2,1,
118,118101,11810104,1181010407,306,1,,1,"2013",1,6,,2,1,
118,118101,11810104,1181010407,307,2,,,,,,,2,1,
118,118101,11810104,1181010407,308,2,,,,,,,2,1,
118,118101,11810104,1181010407,309,2,,,,,,,2,1,
118,118101,11810104,1181010407,310,2,,,,,,,2,1,
118,118101,11810104,1181010407,311,2,,,,,,,2,1,
118,118101,11810104,1181010407,312,2,,,,,,,2,1,
118,118101,11810104,1181010407,313,2,,,,,,,2,1,
119,119103,11910303,1191030304,301,2,,,,,,,2,1,
119,119103,11910303,1191030304,302,1,,2,"2013",1,50,,2,1,
119,119103,11910303,1191030304,303,1,,4,"2009",1,50,,2,1,
119,119103,11910303,1191030304,304,1,,2,"2013",1,40,,2,1,
119,119103,11910303,1191030304,305,2,,,,,,,2,1,
119,119103,11910303,1191030304,306,1,,1,"2012",1,50,,2,1,
119,119103,11910303,1191030304,307,1,,1,"2013",1,15,,2,1,
119,119103,11910303,1191030304,308,2,,,,,,,2,1,
119,119103,11910303,1191030304,309,2,,,,,,,2,1,
119,119103,11910303,1191030304,310,2,,,,,,,2,1,
119,119103,11910303,1191030304,311,2,,,,,,,2,1,
119,119103,11910303,1191030304,312,2,,,,,,,2,1,
119,119103,11910303,1191030304,313,2,,,,,,,2,1,
120,120105,12010502,1201050202,301,2,,,,,,,2,1,
120,120105,12010502,1201050202,302,1,,2,"2010",2,10,,2,1,
120,120105,12010502,1201050202,303,2,,,,,,,2,1,
120,120105,12010502,1201050202,304,1,,,"2012",2,20,,2,1,
120,120105,12010502,1201050202,305,2,,,,,,,2,1,
120,120105,12010502,1201050202,306,2,,,,,,,2,1,
120,120105,12010502,1201050202,307,2,,,,,,,2,1,
120,120105,12010502,1201050202,308,2,,,,,,,2,1,
120,120105,12010502,1201050202,309,2,,,,,,,2,1,
120,120105,12010502,1201050202,310,2,,,,,,,2,1,
120,120105,12010502,1201050202,311,2,,,,,,,2,1,
120,120105,12010502,1201050202,312,2,,,,,,,2,1,
120,120105,12010502,1201050202,313,2,,,,,,,2,1,
122,122102,12210206,1221020604,301,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,302,1,,8,"2008",3,14,,2,3,"On Holiday"
122,122102,12210206,1221020604,303,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,304,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,305,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,306,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,307,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,308,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,309,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,310,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,311,1,,1,"10",3,6,,2,3,"On Holiday"
122,122102,12210206,1221020604,312,2,,,,,,,2,3,"On Holiday"
122,122102,12210206,1221020604,313,2,,,,,,,2,3,"On Holiday"
122,122105,12210502,1221050203,301,2,,,,,,,2,,
122,122105,12210502,1221050203,302,2,,,,,,,2,,
122,122105,12210502,1221050203,303,2,,,,,,,2,,
122,122105,12210502,1221050203,304,1,,2,"2000",2,50,,2,,
122,122105,12210502,1221050203,305,2,,,,,,,2,,
122,122105,12210502,1221050203,306,2,,,,,,,2,,
122,122105,12210502,1221050203,307,2,,,,,,,2,,
122,122105,12210502,1221050203,308,2,,,,,,,2,,
122,122105,12210502,1221050203,309,2,,,,,,,2,,
122,122105,12210502,1221050203,310,2,,,,,,,2,,
122,122105,12210502,1221050203,311,2,,,,,,,2,,
122,122105,12210502,1221050203,312,2,,,,,,,2,,
122,122105,12210502,1221050203,313,2,,,,,,,2,,
122,122106,12210602,1221060206,301,2,,,,,,,2,1,
122,122106,12210602,1221060206,302,2,,,,,,,2,1,
122,122106,12210602,1221060206,303,2,,,,,,,2,1,
122,122106,12210602,1221060206,304,1,,4,"6",1,80,,2,1,
122,122106,12210602,1221060206,305,2,,,,,,,2,1,
122,122106,12210602,1221060206,306,2,,,,,,,2,1,
122,122106,12210602,1221060206,307,2,,,,,,,2,1,
122,122106,12210602,1221060206,308,2,,,,,,,2,1,
122,122106,12210602,1221060206,309,2,,,,,,,2,1,
122,122106,12210602,1221060206,310,2,,,,,,,2,1,
122,122106,12210602,1221060206,311,2,,,,,,,2,1,
122,122106,12210602,1221060206,312,2,,,,,,,2,1,
122,122106,12210602,1221060206,313,2,,,,,,,2,1,
123,123108,12310803,1231080303,301,2,,,,,,,2,1,
123,123108,12310803,1231080303,302,2,,,,,,,2,1,
123,123108,12310803,1231080303,303,2,,,,,,,2,1,
123,123108,12310803,1231080303,304,2,,,,,,,2,1,
123,123108,12310803,1231080303,305,2,,,,,,,2,1,
123,123108,12310803,1231080303,306,2,,,,,,,2,1,
123,123108,12310803,1231080303,307,2,,,,,,,2,1,
123,123108,12310803,1231080303,308,2,,,,,,,2,1,
123,123108,12310803,1231080303,309,2,,,,,,,2,1,
123,123108,12310803,1231080303,310,2,,,,,,,2,1,
123,123108,12310803,1231080303,311,2,,,,,,,2,1,
123,123108,12310803,1231080303,312,2,,,,,,,2,1,
123,123108,12310803,1231080303,313,2,,,,,,,2,1,
124,124101,12410106,1241010603,301,2,,,,,,,2,1,
124,124101,12410106,1241010603,302,2,,,,,,,2,1,
124,124101,12410106,1241010603,303,2,,,,,,,2,1,
124,124101,12410106,1241010603,304,2,,,,,,,2,1,
124,124101,12410106,1241010603,305,2,,,,,,,2,1,
124,124101,12410106,1241010603,306,2,,,,,,,2,1,
124,124101,12410106,1241010603,307,2,,,,,,,2,1,
124,124101,12410106,1241010603,308,2,,,,,,,2,1,
124,124101,12410106,1241010603,309,2,,,,,,,2,1,
124,124101,12410106,1241010603,310,2,,,,,,,2,1,
124,124101,12410106,1241010603,311,2,,,,,,,2,1,
124,124101,12410106,1241010603,312,2,,,,,,,2,1,
124,124101,12410106,1241010603,313,2,,,,,,,2,1,
124,124103,12410302,1241030216,301,2,,,,,,,2,1,
124,124103,12410302,1241030216,302,2,,,,,,,2,1,
124,124103,12410302,1241030216,303,2,,,,,,,2,1,
124,124103,12410302,1241030216,304,2,,,,,,,2,1,
124,124103,12410302,1241030216,305,2,,,,,,,2,1,
124,124103,12410302,1241030216,306,1,,1,"1994",3,15,,2,1,
124,124103,12410302,1241030216,307,2,,,,,,,2,1,
124,124103,12410302,1241030216,308,2,,,,,,,2,1,
124,124103,12410302,1241030216,309,2,,,,,,,2,1,
124,124103,12410302,1241030216,310,2,,,,,,,2,1,
124,124103,12410302,1241030216,311,2,,,,,,,2,1,
124,124103,12410302,1241030216,312,2,,,,,,,2,1,
124,124103,12410302,1241030216,313,2,,,,,,,2,1,
124,124104,12410401,1241040102,301,2,,,,,,,2,1,
124,124104,12410401,1241040102,302,1,,4,"4",2,12,,2,1,
124,124104,12410401,1241040102,303,2,,,,,,,2,1,
124,124104,12410401,1241040102,304,1,,1,"1997",2,16,,2,1,
124,124104,12410401,1241040102,305,2,,,,,,,2,1,
124,124104,12410401,1241040102,306,1,,5,"2006",2,14,,2,1,
124,124104,12410401,1241040102,307,1,,3,"2008",2,15,,2,1,
124,124104,12410401,1241040102,308,2,,,,,,,2,1,
124,124104,12410401,1241040102,309,2,,,,,,,2,1,
124,124104,12410401,1241040102,310,2,,,,,,,2,1,
124,124104,12410401,1241040102,311,1,,2,"2009",2,8,,2,1,
124,124104,12410401,1241040102,312,2,,,,,,,2,1,
124,124104,12410401,1241040102,313,2,,,,,,,2,1,
124,124107,12410701,1241070106,301,2,,,,,,,2,1,
124,124107,12410701,1241070106,302,1,,1,"2009",2,12,,2,1,
124,124107,12410701,1241070106,303,2,,,,,,,2,1,
124,124107,12410701,1241070106,304,2,,,,,,,2,1,
124,124107,12410701,1241070106,305,2,,,,,,,2,1,
124,124107,12410701,1241070106,306,2,,,,,,,2,1,
124,124107,12410701,1241070106,307,2,,,,,,,2,1,
124,124107,12410701,1241070106,308,2,,,,,,,2,1,
124,124107,12410701,1241070106,309,2,,,,,,,2,1,
124,124107,12410701,1241070106,310,2,,,,,,,2,1,
124,124107,12410701,1241070106,311,2,,,,,,,2,1,
124,124107,12410701,1241070106,312,2,,,,,,,2,1,
124,124107,12410701,1241070106,313,2,,,,,,,2,1,
124,124108,12410802,1241080210,301,2,,,,,,,2,1,
124,124108,12410802,1241080210,302,2,,,,,,,2,1,
124,124108,12410802,1241080210,303,2,,,,,,,2,1,
124,124108,12410802,1241080210,304,2,,,,,,,2,1,
124,124108,12410802,1241080210,305,2,,,,,,,2,1,
124,124108,12410802,1241080210,306,1,,4,"2010",2,200,,2,1,
124,124108,12410802,1241080210,307,2,,,,,,,2,1,
124,124108,12410802,1241080210,308,2,,,,,,,2,1,
124,124108,12410802,1241080210,309,2,,,,,,,2,1,
124,124108,12410802,1241080210,310,2,,,,,,,2,1,
124,124108,12410802,1241080210,311,2,,,,,,,2,1,
124,124108,12410802,1241080210,312,2,,,,,,,2,1,
124,124108,12410802,1241080210,313,2,,,,,,,2,1,
201,201106,20110602,2011060205,301,2,,,,,,,2,,
201,201106,20110602,2011060205,301,2,,,,,,,2,1,
201,201106,20110602,2011060205,301,2,,,,,,,1,,
201,201106,20110602,2011060205,302,1,,12,"2012",9,8,,2,1,
201,201106,20110602,2011060205,302,1,,12,"2012",9,8,,2,,
201,201106,20110602,2011060205,302,1,,12,"2012",9,8,,1,,
201,201106,20110602,2011060205,303,1,,1,"2009",2,4,,1,,
201,201106,20110602,2011060205,303,1,,1,"2009",2,4,,2,1,
201,201106,20110602,2011060205,303,1,,1,"2009",2,4,,2,,
201,201106,20110602,2011060205,304,2,,,,,,,1,,
201,201106,20110602,2011060205,304,2,,,,,,,2,1,
201,201106,20110602,2011060205,304,2,,,,,,,2,,
